         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        33252.1          117.51         1817.43         31280.5               0                1          1.89251
        17465.7         155.038         2940.19         14312.5               0                1          5.72617
         187577         18.4904         346.198         8257.72         732.428                1          6.39865
         164103               0         1324.38               0               0                0          118.058
         639498               0         218.948               0               0                0          162.515
         212129               0         110.644               0               0                0          115.004
         191591               0         661.386         6319.89               0                0          152.424
         118547               0         1840.84               0               0                0          123.933
         146043               0          144.73               0               0                0          62.3584
         178470               0         848.603               0               0                0          37.8614
         191227               0         1727.77               0               0                0          69.1765
         139542               0         3298.96         50855.9         1996.04                0          163.926
         172731               0         27.0783         9.85721               0                0          90.5465
         228663               0         756.678         5320.14               0                0          135.911
        13658.7         212.879         3643.18         9726.27               0                1          11.4736
         382041               0         560.742               0               0                0           56.629
         265024               0         408.917               0               0                0          108.667
         410745               0         385.779               0               0                0          75.3837
         224803               0         572.619               0               0                0          32.5101
         245376               0         1231.96               0               0                0          107.882
         140046               0         128.713               0               0                0          113.836
         253104               0         615.447               0               0                0          130.351
        8885.02         341.974         7965.15         443.027               0                1          5.44854
         229563               0         493.654         459.786               0                0          43.0017
        75864.7         112.967         1053.74         32535.2         3206.03                1          11.1078
         507044         18.5108         263.052               0         190.007                1           161.71
         159657               0          2020.3         1753.21               0                0          8.08067
        6687.12         389.409         6141.45               0               0                1          2.75505
         340427               0         632.548               0               0                0          60.0809
         203528               0         692.255               0               0                0          132.874
         128257               0         1921.64               0               0                0          119.298
         242869               0         509.114               0               0                0           83.666
         497195               0         33.1846         6533.57               0                0          133.733
         421274               0            1112               0               0                0          99.0114
         209788               0          161.01               0               0                0          86.1494
         161144               0         1408.98               0               0                0          71.8282
         171358               0         15889.1               0               0                0           113.29
         171908               0         786.694         1151.23               0                0           45.456
         193685               0         715.805               0               0                0          129.129
         121799               0         2385.04               0               0                0          100.312
         284650               0         598.508               0               0                0          58.9346
         143824               0         1427.42               0               0                0          107.226
         208043               0          1000.3               0               0                0          59.9735
         274030               0         563.598               0               0                0          24.9438
         124034               0         2578.81               0               0                0          53.7111
         147240               0         1133.79               0               0                0          122.148
         139187               0         115.175         3420.98               0                0          113.401
         149363               0         1075.39         12950.4               0                0          133.942
         581377               0         271.684         5168.77               0                0              146
         311780               0         12.3867               0               0                0          70.4443
         160692               0         1394.39               0               0                0          51.0588
         139134               0         1242.28         9516.97               0                0          138.792
         145143               0         1591.25               0               0                0          51.0239
        4207.37         630.417         3348.13               0               0                1          6.38369
         254995               0         1400.53               0               0                0          103.419
         187029               0         815.137         18212.6         1926.09                0          22.5935
         223897               0         807.754               0               0                0          59.1199
         510738               0          50.996         8679.28         519.821                0          22.7025
         108378               0         3075.93               0               0                0          113.759
         428968               0         202.921         5067.19               0                0          134.983
         364085               0          40.832               0               0                0          97.4677
         212432               0         1299.32               0               0                0          77.5035
         324747               0         272.873         10532.4          669.12                0          158.783
         232158               0         491.508               0               0                0          155.354
        11531.2               0         5533.07         4134.43               0                1          8.24956
         215975               0         5.08525               0               0                0           102.47
         302038               0         133.506               0               0                0          107.336
         192983               0         674.013               0               0                0          136.157
         293846               0         1519.82               0               0                0          77.3228
         131942               0         3648.02               0               0                0          96.8498
         114822               0         5952.65               0               0                0          81.3169
        84255.5               0         2.61523               0               0                0          50.5217
         165407         26.3502         508.522         15330.3         1099.47                1          4.16046
         153918               0         1515.18         23519.1               0                0          143.004
         132267               0         6642.31               0               0                0           64.059
         190176               0         58.6476               0               0                0          110.562
          40095         73.0559         1565.26          9730.9               0                1          6.93495
         188906         31.1277         537.634           13754         841.358                1         0.486749
         270687               0         395.762          1476.2               0                0          26.3374
         240862               0          431.66         4310.38               0                0          150.112
         164572               0         899.845               0               0                0          128.619
         487149               0         531.543               0               0                0          62.5603
         174295               0         1704.41         117.264               0                0          120.049
         156478          27.157         446.199         2830.78         956.799                1          9.46752
         205314               0         176.724         19776.5         1313.08                0          24.1168
         5909.9         453.981         5315.41               0               0                1          1.13299
         142036               0         609.108               0               0                0          42.4027
         113941               0         1974.92               0               0                0           118.11
        93006.8               0         6136.65               0               0                0           121.76
         283171               0         1271.06               0               0                0           75.972
        10801.1         317.947         4913.56               0               0                1           9.3447
         359703               0         181.846               0               0                0          41.2674
         166965               0          833.97         9842.88               0                0          158.421
         188178               0         916.762               0               0                0           126.88
         160387               0         739.219               0               0                0          44.0523
         144414               0         4616.44         35217.4               0                0          145.584
         402309               0         301.465         9474.39         759.257                1          172.172
         222258               0         734.712               0               0                0          50.7788
         548800               0         294.393         8567.81         505.468                0          152.594
         124606               0         2420.66               0               0                0          99.2157
         120704               0         175.477         23671.3               0                0          125.276
        10762.6         288.377         4897.87         5468.57               0                1          7.11208
         141533               0         1198.41         2449.22               0                0           47.971
         146678               0         882.084         9255.75               0                0          121.889
         174321               0         922.268         6744.39               0                0          135.794
        22960.3         138.335         2248.54         20532.8               0                1          12.6525
         142925               0         1627.15               0               0                0          98.9068
         244251               0         512.042               0               0                0          148.396
         247912               0         762.362         14827.2         1051.61                0           159.81
        14983.9         212.973         5.16271               0               0                1          15.1233
         548598               0         1018.93               0               0                0          102.781
        49319.6          77.869         1306.73         47908.8               0                1          11.3609
         149490               0         1114.12               0               0                0          40.2381
         204531               0          2080.3               0               0                0          75.0403
         155510               0         1021.03         7428.76               0                0          155.017
         114755               0         800.086               0               0                0          105.918
         313328               0          913.72               0               0                0          79.8202
         195277               0         887.428               0               0                0          118.808
         156410               0         16.5274               0               0                0          48.1307
         159513               0          2608.3               0               0                0          76.8914
         134098               0         2494.24               0               0                0          54.9733
         131020               0         2294.54               0               0                0          38.4523
         201099               0         651.139               0               0                0          134.962
         117737               0         1836.41               0               0                0          108.059
         138401               0         1436.98               0               0                0          117.098
         195133               0         597.944         20946.2         986.406                1          174.468
         256833               0         340.199               0         420.885                0          160.724
         528934               0         272.108               0               0                0          132.141
         196507               0         755.066               0               0                0          45.0988
         172008               0         208.805         92.9348               0                0          90.2331
         104645               0         2319.32               0               0                0           119.17
         155562               0         1184.71               0               0                0          53.0776
         200033               0         788.096               0               0                0          33.5469
         182681               0         18.1896               0               0                0          23.7511
         361131               0         453.111               0               0                0          138.524
         176519               0          100.01               0               0                0          40.2202
         131797               0         2514.91               0               0                0          68.1047
         126202         8.27634          622.23         22532.3         1662.23                1          10.4287
         278972               0         447.667         6698.34               0                0          146.426
         205037               0         530.827               0               0                0          156.068
         634427               0         457.912               0               0                0          117.842
         122331               0         830.775               0               0                0          85.0425
         216887               0         9.45108               0               0                0          87.9419
         159593               0         193.162               0               0                0          128.106
         247035               0         49.2739         14146.6         1169.76                0          143.623
         312006               0         365.324         6575.49               0                0          144.471
         167502               0         1249.62         30317.4               0                0          26.8439
        38046.1         79.9081         1498.89         36430.4               0                1          8.15495
         132321               0         1030.16         55.3163               0                0          124.864
         313287               0         90.7803           14344         614.102                0           172.44
         440250               0         264.416         3094.53         191.559                0          159.802
         599472               0         264.591               0               0                0           51.203
         132217               0         2463.93               0               0                0          106.946
         164509               0         5694.62               0               0                0          94.8655
         120893               0         1760.81               0               0                0            107.6
         406646               0         316.249               0               0                0          140.457
        8990.21         322.323         6708.87         1856.19               0                1          11.4243
         219927               0         493.163               0               0                0           143.46
         138216         170.462         1546.04         24811.5         1633.47                1           164.85
         418059               0         564.768               0               0                0           112.99
         198302               0         310.022               0               0                0          77.9445
         175467               0         25.0368         17728.8               0                0          142.542
