         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        216.524         16.8497          26.314               0               0                1          4.57755
        280.036         42.0005         219.834               0               0                1          25.0404
        1113.95         10.8465         157.115         465.451               0                1          9.12408
        207.431          26.747         138.455               0               0                1          45.0208
        219.626         14.6335         198.578               0               0                1          21.0032
        210.447         14.7122         153.097               0               0                1          14.4608
        293.996         28.0933         159.731               0               0                1          12.3509
        109.175         36.1199         30.3296               0               0                1          19.0816
        239.799         14.0525         82.5915               0               0                1          7.36582
        318.037         9.29327          304.23               0               0                1          15.3894
        209.448         19.6296         115.119               0               0                1          7.11604
        853.614         7.89867         810.634               0               0                1          22.0113
        302.943         20.3904          125.31               0               0                1          22.7391
        305.232         9.75499         279.653               0               0                1          15.9583
        1631.12         16.8227         720.435               0               0                1          7.88743
        399.247         13.3177         269.305               0               0                1          29.8737
        271.806         13.8121         233.168               0               0                1          8.97991
        183.117         23.7983         115.148               0               0                1          12.0188
        434.458         10.4055         203.051               0               0                1          21.7003
        390.627         10.1523         146.864               0               0                1          19.2904
        563.966          5.9593         458.015               0               0                1          19.1196
        1826.84         8.74827         137.921          67.458               0                1          5.72438
        374.459         9.59432         261.918               0               0                1          17.7108
        564.472         12.9785         280.903               0               0                1          16.3675
        396.495         15.9761         329.607               0               0                1          20.6434
        218.849          14.299         111.002               0               0                1           39.938
        156.743         18.6445         4.18869               0               0                1          12.7823
        317.639         11.4941         302.516               0               0                1          13.0569
        825.546         6.70912         791.818               0               0                1          6.70223
        320.781          16.311         301.647               0               0                1          14.0624
        238.416         14.3093          178.54               0               0                1          28.1066
        135.207         60.4688         39.7962               0               0                1          41.3759
        169.271         35.6926         128.472               0               0                1          19.4615
        406.833         8.98678         392.561               0               0                1          10.6083
        321.464         18.9736         296.916               0               0                1          21.7831
        214.821         51.3204         119.226               0               0                1          61.8626
        307.574         10.6206         190.991               0               0                1          15.0383
        262.189         12.5624         229.186               0               0                1          1.40058
        297.524         13.6907          272.19               0               0                1          20.5123
        160.545         24.9572         118.792               0               0                1          10.2757
         293.14         15.8427         27.9702               0               0                1          34.5697
        151.378         23.1228         123.206               0               0                1          23.0257
        195.624         12.9473         125.865               0               0                1          42.6691
        461.413         11.9153         412.082               0               0                1          3.49204
        196.626         13.9104         178.636               0               0                1          17.8051
        121.696          72.166         43.9295               0               0                1          20.8653
        154.631         29.1133         88.2935               0               0                1          50.6334
        1369.51         10.2207         133.402               0               0                1          20.5666
        573.419         9.69491         404.342               0               0                1          6.20569
        214.546         21.0646         177.032               0               0                1          15.9341
        532.705           18.39          510.05               0               0                1           10.378
         397.46         26.1599         124.862               0               0                1           13.168
        513.825         11.1727         500.275               0               0                1          15.6133
        276.562         27.9588         130.562               0               0                1          36.8535
        415.719         23.3946         23.1826               0               0                1          14.5866
        290.843         36.5315         155.078               0               0                1          10.1854
        391.719         12.3519         325.784               0               0                1          20.8167
        157.283         24.9461         70.6471               0               0                1          28.3248
        154.812         29.7138         118.367               0               0                1          31.4392
         193.49         12.5392         159.499               0               0                1          13.8126
        167.864         15.9702          145.55               0               0                1          16.0554
        232.094         12.6495         214.023               0               0                1          17.0017
        280.942         11.7912          101.53               0               0                1          17.4163
        826.975         11.7286         813.605               0               0                1          16.9047
        189.539         10.8572         172.722               0               0                1          20.3507
        263.145         33.5042         220.891               0               0                1          13.3581
        437.401         13.6806         418.268               0               0                1          9.50781
        228.356         18.3614         136.867               0               0                1          17.7668
        301.344         25.0002         202.257               0               0                1          44.8827
        619.106         9.04492         220.416               0               0                1           11.438
        270.133         12.3342         249.047               0               0                1          3.51232
        185.376         23.5222         123.062               0               0                1          20.2625
        634.899         17.7868         159.074         454.841               0                1          17.1979
        374.092         14.7986         339.284               0               0                1          15.6336
        182.348          15.118         156.849               0               0                1          14.5946
        300.204         25.5408          135.84               0               0                1          16.2371
        101.468         55.1001          23.357               0               0                1          22.9281
        645.563         6.72361         526.227               0               0                1          12.6169
        158.547         23.4948         125.033               0               0                1          14.4822
        584.319         12.3909         504.046               0               0                1          20.6906
        201.916         14.1321         113.074               0               0                1           18.859
        111.681         40.0413         18.6983               0               0                1          18.6024
        441.756         12.4953         40.1589               0               0                1          23.2596
        303.546          24.401         159.787         114.591               0                1          3.12222
         520.05         13.5534         407.353               0               0                1          16.8198
        272.648         16.9814         232.312               0               0                1          29.4869
        182.368         19.5267         155.181               0               0                1          10.6347
        233.106         40.3041         137.568               0               0                1          14.5959
        256.795         13.9368          237.67               0               0                1          13.4216
        620.462         5.22071         529.071               0               0                1          7.17703
        430.751         28.9237         132.883               0               0                1          34.5097
        967.773         14.5297         273.494               0               0                1          16.1167
        252.623         14.7255         223.881               0               0                1          15.2048
        491.149         9.23112         452.235               0               0                1          1.77953
        312.418         17.3774         231.286               0               0                1          30.4678
        356.925         24.3392         178.844               0               0                1          22.9375
        223.357          17.995         202.722               0               0                1          7.41309
        500.384         15.5246         482.389               0               0                1          17.7751
        428.796         7.81495         363.365               0               0                1          24.6003
        304.061         15.9029         194.555               0               0                1          56.3325
        167.388         40.7161         43.3161               0               0                1          19.5652
        169.239         34.8617         107.309               0               0                1          18.4396
        349.662         14.1049         110.604               0               0                1          14.7887
         423.77         10.7467         410.262               0               0                1           8.9333
         257.63         14.8151          123.65               0               0                1          12.4309
        112.373         39.6482         62.0962               0               0                1           17.765
        257.488         26.1391         77.8576               0               0                1           24.693
        291.984         9.90493         262.178               0               0                1          31.8518
        623.963         12.3024         266.586               0               0                1          11.7778
        413.224         15.7256         363.108               0               0                1          28.5859
         680.61         9.51639         225.913               0               0                1          13.1407
         246.89         9.64788         67.2401               0               0                1          21.4881
        223.436         17.9844         37.7996               0               0                1          17.8621
         396.01         26.6323         123.527               0               0                1          44.3147
         272.55         15.9979         137.618               0               0                1          25.3209
        201.789         20.7688         116.867               0               0                1          44.2338
        272.969         15.8388          248.92               0               0                1          21.6483
        2202.51         7.03677         704.909               0               0                1          13.1174
        595.797         8.27359          584.76               0               0                1           9.7816
        243.935         12.9436          226.22               0               0                1          3.40731
        297.233         38.1982         4.10069               0               0                1          30.3576
          371.6          12.569         321.914               0               0                1          16.6439
        187.628         23.0531         62.8956               0               0                1          30.6086
        477.528         10.7567         464.138               0               0                1          20.6546
        252.765         12.1736         235.856               0               0                1          12.5827
         547.95         13.4324         531.125               0               0                1          21.2765
        253.075         15.0873         213.174               0               0                1          15.8764
        151.577         37.4378         84.6864               0               0                1          31.5321
        254.418         17.4447         111.167               0               0                1           1.8876
        286.065         18.8976         232.205               0               0                1          42.6997
        420.195         9.40146         407.649               0               0                1          3.63947
        207.867         18.5603         87.7955               0               0                1          17.6171
        255.146         17.0555         185.652               0               0                1           14.389
         289.76         18.5279         253.078               0               0                1          8.12135
        246.064         18.0268         102.174               0               0                1          15.2411
        264.983         13.7228         247.233               0               0                1          17.5421
         180.18         41.2522         106.453               0               0                1          24.8291
         359.42         8.29364         338.326               0               0                1          8.24025
        281.292         13.2458         258.301               0               0                1            21.27
        160.627         30.0492         119.793               0               0                1          22.5549
        176.576         18.0472         152.271               0               0                1          17.0185
        296.278         9.18923         260.789               0               0                1          30.2267
        453.901          9.1468         423.202               0               0                1          1.81515
        329.775         15.8497          304.92               0               0                1          16.0102
         187.51         17.7088           156.3               0               0                1          44.0953
        133.615         66.5872         49.7434               0               0                1          34.9425
        319.143         11.1545         162.496               0               0                1          15.3273
        130.133         27.1749         83.8942               0               0                1          25.3993
        580.679         8.43087         219.248         313.403               0                1          14.9935
        254.437         11.1339         174.128               0               0                1          14.3251
        433.367         11.3457         13.0241               0               0                1          8.22806
        198.432         19.3913         166.323               0               0                1          12.2242
        133.893         30.5448         68.9958               0               0                1          8.61249
        181.657         21.0639         131.685               0               0                1          20.8458
        390.339         16.9555         364.914               0               0                1          23.7638
        387.129         32.3738          217.96               0               0                1          14.3745
        217.089         43.6035         11.8154               0               0                1          20.6058
        599.018          13.603         519.221               0               0                1          12.7021
         312.65         17.7919         243.144               0               0                1          2.04354
        325.392          18.618         85.6505               0               0                1          5.73016
        153.629          31.735         77.7687               0               0                1          9.72557
        1042.64         10.6196         230.056               0               0                1          14.4591
        417.777         33.8365         67.8399               0               0                1          35.8017
        205.365         14.3148         168.319               0               0                1          10.2534
        257.351         12.6361         238.638               0               0                1          19.9618
        418.845         10.9861         393.792               0               0                1          24.4519
        227.754         20.5937         139.558               0               0                1          16.4819
        287.675         12.2809         188.736               0               0                1          16.2074
        344.854         12.6841         153.599               0               0                1          19.3555
        369.596         18.0832         291.274               0               0                1          10.1241
        128.855         26.1469         75.0495               0               0                1           8.1563
        528.053         10.4914         512.299               0               0                1          1.80482
        289.703         25.5373         259.766               0               0                1           9.1463
        240.138         28.8805         39.9442               0               0                1          10.7539
        514.922               0         24.5102               0               0                1          14.3462
        175.986         44.2446         38.2609               0               0                1          45.6158
         147.64         20.9354          15.166               0               0                1          11.8061
        241.863           11.51         175.543               0               0                1          25.5726
         2055.1         9.25814         156.009         1880.42               0                1          16.7563
        355.983          27.549         314.452               0               0                1          6.75168
        169.006         12.3983         153.301               0               0                1           21.836
        729.871         17.3114         373.403               0               0                1           2.0402
        316.674         11.4354         199.786               0               0                1          5.28811
        509.376         9.19605         492.024               0               0                1          8.33073
        394.713         7.08419         165.963               0               0                1          9.98551
        576.269          12.035         558.038               0               0                1          17.6726
        221.074         39.4252         149.267               0               0                1          24.5499
        528.671         17.1859         163.991               0               0                1           10.002
        463.223         14.3503         257.371               0               0                1          45.6706
        461.981         40.1826         254.775               0               0                1          9.63722
        185.719         18.0027          7.6304               0               0                1          19.3736
        112.006         33.4176         71.2398               0               0                1          21.5648
        190.853         18.8376         92.6568               0               0                1          11.6185
        169.681          14.791          103.82               0               0                1          23.1786
        301.079         8.04117         289.645               0               0                1            15.79
        255.097         19.3201         183.437               0               0                1          14.2976
        335.691               0          10.226               0               0                1          16.7839
        325.842         63.7941         25.4106               0               0                1          27.4788
         203.87         14.9856         154.311               0               0                1          6.92589
        411.658         17.9525         389.188               0               0                1          15.9609
        172.968         19.0565         148.112               0               0                1          4.30373
        146.259         18.3508         122.167               0               0                1          26.8369
        374.621          23.796         170.028               0               0                1          7.78823
         412.97         9.66814         333.643               0               0                1          3.43719
        176.823         53.7841         109.693               0               0                1          16.4594
        229.683         22.4021         201.236               0               0                1          21.9056
        147.626         71.1544         27.9991               0               0                1          7.69414
        218.651         48.1806         88.2216               0               0                1          33.3001
        317.882         10.6184           108.6               0               0                1          9.02509
        346.728         15.8141         132.064               0               0                1          25.1359
        194.621         24.0681         6.94289               0               0                1           51.079
        100.047         52.8038         25.8182               0               0                1          8.35162
        405.269         20.5889             275               0               0                1          3.90423
        404.461         18.3371         325.595               0               0                1          18.0467
        300.141         19.9976         276.083               0               0                1          18.6807
        155.508         32.8635         117.377               0               0                1          26.6331
        109.259         25.1983          61.252               0               0                1          7.67166
        233.325         30.5007         73.9186               0               0                1          35.7253
        128.989         29.8713         29.7437               0               0                1          20.8751
         313.11          15.422          293.75               0               0                1          19.7722
        1327.67         11.4727          143.77          135.76               0                1          1.69268
        131.225         29.7135         89.9985               0               0                1          10.9791
         306.78         17.7001         158.487               0               0                1           10.521
