         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        247.325         21.9754         156.471               0               0                1          26.5355
        251.301          19.598         153.407               0               0                1          29.0397
        511.412         15.5668          490.98               0               0                1          13.0546
        424.937          32.502         67.1841               0               0                1          15.3013
        196.041         28.3044         6.12494               0               0                1          7.99502
        315.453         9.25839         293.195               0               0                1          15.2009
        505.555         9.51767         440.607               0               0                1          31.1495
        292.215         14.0827         274.428               0               0                1          20.6921
        308.493         20.3335         165.901               0               0                1          36.3969
        235.881         15.7935         112.192               0               0                1          57.1685
         384.75         10.2779         159.136               0               0                1          8.12677
        229.597         12.3642         66.0662               0               0                1          8.54177
        290.428         11.5671         195.479               0               0                1          23.2708
        230.754         12.9103         206.829               0               0                1          17.5683
        254.262         20.7694          223.49               0               0                1          12.4566
        374.093         12.7259         326.687               0               0                1          9.51322
        302.781         35.0809         78.1829               0               0                1          24.7284
        236.563         15.0598          164.91               0               0                1          19.4005
        378.982         9.63044         63.6501               0               0                1          16.4631
        267.937         12.7416         97.4236               0               0                1          17.4493
        476.528          11.719         235.633               0               0                1          21.9559
         172.76         23.8668         113.372               0               0                1          15.2152
        239.658         24.2984         173.363               0               0                1          24.3944
        259.556          23.169         64.9195               0               0                1          4.83239
        222.481         16.0274          149.62               0               0                1          7.19573
        117.394         61.1478         9.13631               0               0                1          6.24086
        391.277         14.3725         302.921               0               0                1          14.1236
        512.348         8.81888         327.366               0               0                1          19.7404
        560.679         9.38211         548.248               0               0                1           12.377
        332.717         18.3297         78.3827               0               0                1          9.54353
        142.427          34.705         101.755               0               0                1           13.038
        322.357            27.5         214.238               0               0                1          7.82479
        215.087         14.7622         195.121               0               0                1           3.3457
        248.499         14.5489         228.542               0               0                1          7.04048
        259.695         13.7645          236.77               0               0                1          18.1308
        572.867         14.5416         555.044               0               0                1          16.5777
        277.421          13.482         184.814               0               0                1          17.7766
        301.032         13.4814         88.8429               0               0                1          17.0768
        132.968          30.788         83.0273               0               0                1          22.6824
        1097.51          10.822         165.526         912.021               0                1          10.7153
        342.502         11.8285         315.063               0               0                1          13.5074
         244.67         20.4144         30.5533               0               0                1          17.3552
         907.03         8.13471         261.392         605.925               0                1          8.47593
        278.209         14.4324          62.208               0               0                1          10.5986
        181.367         21.3819         152.749               0               0                1          21.9736
        216.451          46.516         85.1838               0               0                1          22.7224
        142.184         56.2872         76.0877               0               0                1          20.7673
        394.458          15.864         314.284               0               0                1           15.013
        217.529         18.8254         46.7683               0               0                1           21.522
         540.39          7.3888         129.132               0               0                1          10.0927
        229.752          19.205         188.365               0               0                1          17.3562
        350.283         20.4908         242.756               0               0                1          14.9456
        203.133         20.3589         159.118               0               0                1          25.0743
        433.413               0         396.058               0               0                1          11.6314
        709.183         9.20403         429.848               0               0                1          8.06058
        142.947         27.0693         107.508               0               0                1          2.93273
         834.41         14.2606         325.474               0               0                1          4.80087
        876.921         9.44081         298.698         565.757               0                1           19.672
        473.108          14.951         454.156               0               0                1          17.5043
        107.645         44.5003         55.6332               0               0                1           18.314
        266.724         71.3987         26.2539               0               0                1          19.9743
        167.879          17.551         121.372               0               0                1          23.7601
        481.052          9.4268         262.213               0               0                1          15.5113
        175.336         27.5329          129.32               0               0                1          8.14779
        231.918         27.1879         142.114               0               0                1          7.51868
        265.193           13.08         246.714               0               0                1           11.319
        206.088         14.4389         187.289               0               0                1           22.648
        289.263               0         111.803               0               0                1          9.55067
        509.993         9.01669         498.001               0               0                1          6.08942
        135.261         25.9278         102.361               0               0                1          20.6505
        609.297         16.5942         508.566               0               0                1          6.88123
        343.342         6.41854         333.774               0               0                1           19.616
        359.724         47.1449         266.291               0               0                1          7.99818
        214.673         36.5598         51.2368               0               0                1          2.98262
        287.616         12.6545         268.337               0               0                1          13.0367
        311.437         19.5158         264.619               0               0                1           28.553
        194.116         22.8303           111.3               0               0                1          23.0548
        130.029         26.7796         90.9628               0               0                1          22.8029
        514.638         10.3184          424.69               0               0                1           14.137
        1923.14         20.3772         64.3879               0               0                1          6.08854
        397.444          6.2555         385.784               0               0                1          6.16022
        276.457         20.9954         191.025               0               0                1           33.611
        833.941         8.46406         280.712         435.917               0                1          14.1558
        294.878         19.4618         270.083               0               0                1          3.37405
        630.386               0         202.748               0               0                1           10.955
        193.281         26.9745         163.428               0               0                1           20.696
        229.135          50.608          98.072               0               0                1           5.4539
        389.802         11.6667         158.813               0               0                1          20.2414
        369.554          9.0364         357.396               0               0                1          5.93275
        236.637         16.1667         146.855               0               0                1          5.45998
        409.831         9.56087         312.652               0               0                1          26.0631
        283.441         23.0921         212.685               0               0                1          5.25494
        331.683         20.7653         300.846               0               0                1          13.9733
        156.693         24.0742         100.368               0               0                1          29.7697
        382.649         9.09689         31.9215               0               0                1          21.5543
        221.955         9.36253         202.214               0               0                1           16.933
        476.469         15.1334         456.382               0               0                1          16.3814
        150.983         25.5826          98.876               0               0                1          6.76978
        420.962         9.36119         404.514               0               0                1          4.62828
        195.829         16.3299         160.227               0               0                1          17.0308
        264.441         18.2437         12.0595               0               0                1          18.6012
        119.195         23.1527         39.8256               0               0                1          22.3767
        187.533         28.2779         131.477               0               0                1          15.6864
        324.059         13.3711          19.002               0               0                1          15.5645
        246.149         18.9995         167.828               0               0                1          16.4021
        180.777         13.5181         128.544               0               0                1          11.7904
        243.775         15.6251         215.852               0               0                1          11.4889
        698.817         12.1708         211.686               0               0                1          14.5398
         308.92         15.8787         256.185               0               0                1          9.61042
         332.03         12.9195         304.211               0               0                1           19.014
        654.421         8.12981         421.588               0               0                1          28.2658
        239.509         16.0479         216.243               0               0                1          12.3333
        130.659         66.1844         11.8385               0               0                1          21.2116
         240.18         11.9484         211.991               0               0                1          24.1732
        157.933         24.5555         115.132               0               0                1          24.0801
        294.418         17.7265         136.843               0               0                1          15.8519
        269.202         18.8104         171.174               0               0                1          22.4689
        268.753         17.9572         243.336               0               0                1          15.4077
        287.742          17.594         235.507               0               0                1           7.2244
        403.238         19.1888          264.82               0               0                1          26.1501
        152.088         25.7169         121.347               0               0                1          15.9401
        222.333          15.452         179.996               0               0                1          8.68082
        470.708         14.2084         431.226               0               0                1          14.0088
        594.348          10.967         295.054               0               0                1          19.3481
        204.066         25.3637         116.911               0               0                1          27.3288
        232.326         53.9999         157.781               0               0                1          15.1192
        358.513         24.0426         56.1362               0               0                1          58.7841
        274.622         70.9757         149.318               0               0                1           12.551
        141.036         47.6844          70.748               0               0                1          18.2038
         363.17          14.589         345.646               0               0                1          18.9212
        282.532         10.8685         267.229               0               0                1          20.2762
        308.574         13.4358         93.8468               0               0                1          9.56225
        307.239         10.6085         293.583               0               0                1          13.7917
        542.844         55.6826         69.9151               0               0                1          34.0745
        226.038         15.3439         198.026               0               0                1          12.6776
        211.279         16.4693         178.254               0               0                1           16.591
        366.368         14.6609          348.01               0               0                1          5.26937
        365.661          11.475         328.364               0               0                1          25.8268
        248.728         12.5519         231.973               0               0                1          24.4805
        209.524         46.0279         116.494               0               0                1           20.055
        395.093         10.8644         379.475               0               0                1          8.47363
        838.907         8.26294         228.497         600.161               0                1          8.96159
        155.851         40.3466         91.2833               0               0                1          2.85524
         423.23         14.7895          179.99               0               0                1          17.4572
        212.971         13.4153         186.425               0               0                1          4.67994
        1071.01         6.09818          629.73               0               0                1          4.28167
        507.641          11.608         493.487               0               0                1          11.9604
        590.239         18.1779         567.938               0               0                1          13.3719
        246.387         11.8835         185.412               0               0                1          13.1849
        445.837         13.2126         301.571               0               0                1          7.93717
        246.389          24.403         175.496               0               0                1          14.7803
        344.539         10.0906         109.698               0               0                1          17.7834
         355.69         11.8605         341.351               0               0                1           8.7953
        407.554         9.56224         395.861               0               0                1          6.45216
        360.097         14.1983         278.955               0               0                1          19.0603
        253.404         15.0254         166.549               0               0                1          17.5933
        207.661         29.0002          119.79               0               0                1           35.275
        464.731         13.5342         447.031               0               0                1          17.7796
        157.205         24.0835          120.78               0               0                1           18.756
        177.444         29.6596         144.248               0               0                1          15.6037
        222.403         10.0631         206.806               0               0                1          21.0162
        1484.34         7.59053         125.598               0               0                1          4.43195
        414.357         17.7299         38.2131               0               0                1          30.7476
        323.726         16.3697         45.3315               0               0                1          28.5745
        377.796         12.5357         217.264               0               0                1          15.9648
        517.777         13.6887         17.1353               0               0                1          21.2682
        458.708         17.4774         331.971               0               0                1          21.5396
         263.34         25.4981         228.004               0               0                1          21.0543
         210.38         14.0574         145.133               0               0                1          13.3574
        290.746         10.6413         231.539               0               0                1          21.5767
        677.521         10.0173         236.981               0               0                1          11.3946
         279.39               0         235.128               0               0                1          31.4905
        440.805         12.5633         410.782               0               0                1           19.913
        320.505          16.267         231.813               0               0                1          18.8062
        458.243         24.8963         151.416               0               0                1          12.2577
        366.386         9.16502         278.913               0               0                1          12.6497
        234.878         53.5062         94.7509               0               0                1          3.65045
        197.111         18.3057         160.273               0               0                1          5.86018
        498.328         10.9506         155.982               0               0                1          24.4231
        203.122         29.3485         97.8354               0               0                1          12.8734
        224.094         34.5585         184.789               0               0                1          4.85132
        149.333         26.1334         48.0046               0               0                1          10.2379
        258.649         27.4541         179.111               0               0                1          15.9529
        255.331         18.9206         189.765               0               0                1          17.9796
        254.548          13.599         87.1488               0               0                1          27.5676
        1232.99         10.3872         155.024               0               0                1          19.2458
        345.233         47.5272          170.56               0               0                1          31.3601
        285.211         14.1159         228.214               0               0                1           10.469
        373.839         14.0312         354.968               0               0                1          13.8187
        910.434         8.32777         141.504               0               0                1          5.89821
        367.017         14.3536          293.88               0               0                1           6.3481
        284.098          60.549         96.6567               0               0                1          27.7114
        172.711         43.2413         84.8528               0               0                1          22.3298
         143.18         21.8256         52.0779               0               0                1          13.3587
        362.179         13.5148         187.331               0               0                1          19.5472
        266.265         17.5504          172.72               0               0                1          36.6879
        850.231               0          58.033               0               0                1          24.5566
        319.452         12.1203         207.009               0               0                1          5.05674
        293.182         18.5075         144.377               0               0                1           26.872
        110.089         46.8021         42.5675               0               0                1          25.5975
        151.009         20.2771         116.526               0               0                1          14.1848
        153.026         41.2878         100.989               0               0                1          23.2852
        228.837         31.9104         188.753               0               0                1          24.2041
        194.196         19.7747         129.032               0               0                1          19.8679
        269.733         13.9403         52.0402               0               0                1          15.0139
        908.289         6.71876         237.503               0               0                1          3.12703
        592.862         9.51587         499.551               0               0                1          11.7735
        149.603         47.0182         64.7548               0               0                1          12.5089
        269.335         18.8555         221.795               0               0                1          28.0065
        260.204         18.1478         190.958               0               0                1          12.2282
        198.818         59.2493         79.8274               0               0                1          6.79946
        216.891         14.3617         175.797               0               0                1          8.11314
        341.551         10.8097         327.185               0               0                1          13.1961
        184.601         16.7906         152.126               0               0                1          20.1707
            331         10.9417         316.931               0               0                1          13.7938
        256.964         11.3251         141.229               0               0                1          12.0783
        248.268         15.7351         58.1918               0               0                1          11.8853
        409.371         11.8812         393.866               0               0                1          9.84048
        165.222         20.4113         137.918               0               0                1          13.3742
        132.315         22.4365          53.485               0               0                1          14.1436
         472.89         11.6098         457.241               0               0                1          23.6855
        150.943         25.8413         56.1773               0               0                1          30.8896
        392.567         27.9909         361.749               0               0                1          16.6869
        186.536         19.7975         156.847               0               0                1          16.6781
        181.559         11.5662         21.3759               0               0                1          4.45002
        236.573         36.4153         71.4061               0               0                1          21.5785
        127.541         49.6976         52.1158               0               0                1          19.7989
