         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        101.565         27.5481               0               0               0                1          51.8888
        264.197         24.5443               0               0               0                1          4.43311
        140.752         35.7916               0               0               0                1          27.5986
        114.895         55.1111               0               0               0                1          8.81977
        235.396         198.763               0               0               0                1          28.9205
        170.803         17.8779               0               0               0                1          21.7714
        223.532         24.2097               0               0               0                1          20.2925
        121.047         115.065               0               0               0                1          11.3898
         87.957         81.7713               0               0               0                1          23.9036
        101.042         84.2548               0               0               0                1          9.02555
        205.189         19.0173               0               0               0                1          8.71095
        115.942         102.758               0               0               0                1          22.2164
        246.215         17.2752               0               0               0                1          14.2721
        295.224         18.3847               0               0               0                1          21.9722
        86.7932         76.4628               0               0               0                1          9.25407
        346.544               0               0         188.869               0                0          53.0994
        180.361         35.5391               0               0               0                1           23.759
        371.445         13.2034               0               0               0                1          27.2426
        147.728          132.02               0               0               0                1          32.3216
        91.8568         45.3911               0               0               0                1          17.9679
        88.0996         78.6922               0               0               0                1          12.1208
        269.972         17.8043               0               0               0                1          8.22484
        93.4078           65.85               0               0               0                1          11.3455
        308.705         13.0019               0               0               0                1          17.6074
        102.067         91.1404               0               0               0                1          21.5478
        152.875         19.0808               0               0               0                1          18.5508
        62.3768         13.2719               0               0               0                1          19.6047
        136.581         24.8423               0               0               0                1           19.192
        113.317         24.0026               0               0               0                1          8.06589
        485.933         12.1701               0               0               0                1          29.0854
        78.5057         28.5043               0               0               0                1          11.5846
        182.614         20.0907               0               0               0                1          12.8825
        158.057         30.0812               0               0               0                1          4.79363
        225.702         23.8713               0               0               0                1          35.0314
        109.977          62.043         27.7171               0               0                1          10.1313
        132.787         42.1783               0               0               0                1          8.49094
        316.345         16.6326               0               0               0                1          7.87632
        173.252         56.4928               0               0               0                1          21.8869
        221.864          19.373               0               0               0                1          3.85353
        126.537         37.6159               0               0               0                1          18.9269
        236.545         14.4002               0               0               0                1          7.30781
        388.716         12.2716         248.689               0               0                1          19.4319
        114.573         105.042               0               0               0                1          23.8132
        240.017         28.1266               0               0               0                1           40.702
         204.72         53.0457               0               0               0                1          8.00625
         133.07         40.2913               0               0               0                1          20.9553
        465.118          11.025         416.633               0               0                1          14.8452
        368.682         13.5308               0               0               0                1          18.9433
        654.418         14.0046               0               0               0                1          32.1666
         240.27         20.2205               0               0               0                1          21.9175
        369.757         18.7565               0               0               0                1          17.6258
        200.229         20.2181         168.405               0               0                1          21.2247
        187.562         29.9889               0               0               0                1          17.0013
        194.269         121.079               0               0               0                1          1.45438
        143.141         56.5801               0               0               0                1           10.103
        101.742         63.4032               0               0               0                1          21.0309
        319.299         13.2825               0               0               0                1           13.437
        196.941         19.9291               0               0               0                1          5.20489
        155.017         126.315               0               0               0                1          30.6325
        219.058         193.278               0               0               0                1           25.543
        320.986         12.0399               0               0               0                1           8.7282
        81.9001         16.9208               0               0               0                1          5.73849
        183.727         27.9216               0               0               0                1          20.1462
        292.151         23.3272               0               0               0                1          13.7087
        119.096         111.063               0               0               0                1          22.6848
        386.715         10.8628               0               0               0                1           3.6078
         566.83         79.1621               0               0               0                1          20.8402
        190.293         43.7261               0               0               0                1          16.3056
        247.271         23.8539               0               0               0                1          22.4472
        193.952         28.8702               0               0               0                1          19.9948
        138.924         22.6595               0               0               0                1          12.9134
        211.962         16.7655               0               0               0                1          24.5641
        146.636         35.8594               0               0               0                1          8.42241
        116.613         110.829               0               0               0                1          5.27492
        254.654         12.3512         105.727               0               0                1          23.7462
        143.845         110.264               0               0               0                1           21.565
         204.29         23.3711               0               0               0                1          21.0504
        118.874          68.812               0               0               0                1          14.1097
        156.294         44.4216               0               0               0                1          22.6933
        85.2308         48.6506               0               0               0                1          30.5695
          321.3         66.1054               0               0               0                1           21.789
        78.7431         42.9999               0               0               0                1          30.0551
        564.191         41.4458         141.538               0               0                1          8.13913
        225.956         20.3235               0               0               0                1          26.3564
        273.332          20.105               0               0               0                1           16.181
        160.613         16.0692         122.171               0               0                1          24.4874
        332.025         25.2528         197.128               0               0                1          24.8753
        172.644          18.072         75.6155               0               0                1          19.6307
        286.453          20.711         259.646               0               0                1          10.6186
        83.6629         53.9993               0               0               0                1          14.8712
        150.007         8.99288               0               0               0                1          20.4027
        147.791         21.5116               0               0               0                1          19.9794
        148.441         73.3734               0               0               0                1          8.45866
        223.777          35.556               0               0               0                1          20.6834
        88.9333         56.9251               0               0               0                1           28.577
         166.68         105.494               0               0               0                1          19.3763
        302.794         13.8952               0               0               0                1           17.985
        170.143         33.8631               0               0               0                1          14.5184
        399.505         31.0206               0               0               0                1          27.2691
        434.543         78.4918               0               0               0                1          41.3702
        152.169         28.9434               0               0               0                1          18.8883
        512.942          14.308               0               0               0                1          22.3809
        112.107         64.2023               0               0               0                1           16.404
        347.839         11.6151         273.663               0               0                1          3.05232
        117.298         37.6326               0               0               0                1          28.7264
        173.406         31.8908               0               0               0                1          22.1263
        226.056         72.8973               0               0               0                1          15.8971
        68.1828         43.2376               0               0               0                1          18.6794
        135.029         26.7158               0               0               0                1          17.2297
         106.99         36.7881         49.7904               0               0                1          17.7125
         203.87         118.667               0               0               0                1          10.7608
        78.9574         31.9939               0               0               0                1          9.35586
         201.12         74.7231               0               0               0                1          54.6564
        111.028         39.9354               0               0               0                1          15.1064
        228.261         26.3527               0               0               0                1          12.4034
        138.637         118.281               0               0               0                1          16.5501
         503.39          10.223               0               0               0                1          19.7063
        208.113         18.8865               0               0               0                1          28.9627
        61.9788          51.404               0               0               0                1          25.8538
        1339.03          12.472               0               0               0                1          15.4015
        213.736         16.7684               0               0               0                1          7.12755
         139.43         131.367               0               0               0                1          18.0431
        192.743         19.2471               0               0               0                1          2.71787
         60.806         20.3067               0               0               0                1          17.2474
        80.3993         68.3794               0               0               0                1          19.5531
         195.97         23.0673               0               0               0                1          11.3392
        237.746         43.9282               0               0               0                1          30.7782
        335.255         16.5412               0               0               0                1          24.9729
        83.8907         49.3581               0               0               0                1          31.7549
        77.5253         70.1579               0               0               0                1          12.0436
        141.285         45.0334               0               0               0                1          21.9729
        115.794         78.8102               0               0               0                1          26.9323
         509.74         20.0364               0               0               0                1          19.0762
        260.791         11.6225               0               0               0                1          16.1692
        204.357         61.1414               0               0               0                1          5.95821
        302.075         18.2883               0               0               0                1          22.5182
        253.707         23.9145         225.253               0               0                1          12.4993
         619.47         115.804               0               0               0                1          13.7215
        582.601         7.53192               0               0               0                1          12.9856
        1009.09         23.1154               0               0               0                1          3.05622
        250.846         33.7157               0               0               0                1          22.7717
         129.16         35.2096               0               0               0                1          1.03475
        185.112         26.5654               0               0               0                1          24.1442
        90.1325         74.0709               0               0               0                1          29.3958
        300.708         101.456               0               0               0                1          10.9712
        392.872          23.181               0               0               0                1          20.2237
        195.663         170.338               0               0               0                1          14.0117
        386.765          11.199               0               0               0                1          29.5695
        336.494         12.0392               0               0               0                1          4.57536
        259.927         21.6571         135.935               0               0                1          24.7893
        272.366         15.6894               0               0               0                1          14.0897
        183.746         48.4712               0               0               0                1          33.6546
        78.0531         70.1118               0               0               0                1          18.4308
        337.333         34.4586               0               0               0                1          16.6168
        72.6148         64.6841               0               0               0                1          5.07785
        116.715         78.1251               0               0               0                1          27.2105
        533.595         20.0607               0               0               0                1           8.8072
         210.36          37.418               0               0               0                1          8.75795
         68.381         59.0165               0               0               0                1          8.72587
        149.186         25.2371               0               0               0                1          53.9749
        174.644         20.4735               0               0               0                1          34.4469
        204.431         17.1233               0               0               0                1          11.1529
        187.248         19.6103               0               0               0                1          1.77666
        303.475         102.051               0               0               0                1          36.6462
        149.327         135.075               0               0               0                1          19.2177
        247.293         33.9965               0               0               0                1           42.493
        105.938          96.107               0               0               0                1          27.4064
        140.323         54.1874               0               0               0                1           12.616
        237.823         19.4395               0               0               0                1           9.8921
        110.906           45.15               0               0               0                1          16.5244
         165.99         94.5698               0               0               0                1          41.2708
        306.299         245.976               0               0               0                1           31.301
        422.009         13.9528               0               0               0                1          6.32543
        271.068         19.5691               0               0               0                1          21.1276
        218.081         14.9027               0               0               0                1          10.7844
        126.469         37.4826               0               0               0                1          14.4165
        274.542         11.0109               0               0               0                1          6.63463
        179.347         29.6051               0               0               0                1          14.4011
          161.7         19.5744               0               0               0                1          21.4032
        183.738         149.917               0               0               0                1          10.6782
        279.702         64.0543               0               0               0                1          38.0395
        216.206         15.7724               0               0               0                1          4.56835
        370.948          11.224         326.526               0               0                1          16.2912
        277.479         15.5235               0               0               0                1          20.1472
        270.425         34.8448               0               0               0                1          24.3455
         121.15         73.3267         32.8582               0               0                1          23.9957
        360.641         19.6401               0               0               0                1          8.26749
        466.653         17.2493               0               0               0                1          27.1227
        111.042          101.41               0               0               0                1          19.2734
        265.443         20.2059               0               0               0                1          16.0683
        198.243               0               0         59.9518               0                0          33.9095
        163.052         140.155               0               0               0                1           17.363
        190.019         24.5727               0               0               0                1           35.338
          144.7         128.806               0               0               0                1          17.1542
        150.376         21.6111               0               0               0                1          4.10187
        220.746         20.7191               0               0               0                1          16.7051
        424.956          32.573               0               0               0                1          19.2078
        341.801          12.049               0               0               0                1           21.974
        252.158         88.4836               0               0               0                1          17.3345
         110.43         91.0808               0               0               0                1          16.5809
        328.347         26.2724               0               0               0                1          14.2898
        250.379         14.6081               0               0               0                1          8.24145
        158.223         18.2998               0               0               0                1          6.77997
        191.741         54.8266               0               0               0                1           10.549
         169.27         103.532               0               0               0                1          40.2161
        143.858         36.8078               0               0               0                1          6.92098
         214.68         69.0194               0               0               0                1          26.6926
        273.998          58.874               0               0               0                1          7.84038
        106.639         88.6221               0               0               0                1          30.1422
        414.413         14.1753               0               0               0                1          28.6003
        165.036         97.1729               0               0               0                1          23.9689
        295.669         17.0296               0               0               0                1          6.48291
            216         20.2016               0               0               0                1          4.04977
        135.617         71.4128               0               0               0                1          11.0205
        256.517               0               0          59.483               0                0          102.234
        94.0086         83.7779               0               0               0                1          20.3161
        61.0608         42.8108               0               0               0                1          42.2231
        155.523         51.9322               0               0               0                1          11.3187
        127.849         101.856               0               0               0                1             25.5
        150.928         22.9455               0               0               0                1          20.9684
        211.464         52.2247               0               0               0                1           59.462
        66.6248          52.862               0               0               0                1          8.85849
        137.326         46.5128               0               0               0                1          28.3507
        353.733          13.042               0               0               0                1          7.29725
         291.85         71.8195               0               0               0                1          24.3911
        448.715         15.6296               0               0               0                1           11.547
        383.096         14.8878               0               0               0                1          14.6793
        271.088         73.3519               0               0               0                1          18.8273
        311.995         85.2121               0               0               0                1          43.1398
        67.4592         39.7633               0               0               0                1          17.8799
         216.13         43.3159               0               0               0                1          9.73477
        129.257         34.5128               0               0               0                1          16.4997
        163.933         31.4552               0               0               0                1          12.5832
        363.646         27.2542               0               0               0                1          18.5061
        110.577         105.034               0               0               0                1          7.10517
        280.219         13.9196               0               0               0                1            21.83
        203.916         30.8655         148.175               0               0                1          17.1979
        95.0625         53.4378               0               0               0                1          39.8593
        111.187         96.4334               0               0               0                1          34.9328
        132.583         94.6277               0               0               0                1          49.1189
        377.378         43.6093               0               0               0                1          25.7413
        143.874         33.1985               0               0               0                1          30.1288
        312.747         47.5586               0               0               0                1          6.83988
        146.745         139.686               0               0               0                1          21.1223
        117.757          111.06               0               0               0                1          16.5419
        138.011         43.3537               0               0               0                1          15.6204
        86.2551         75.6927               0               0               0                1          21.3509
