         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        349.639         14.8625         330.458               0               0                1          18.1468
         266.96         11.0478         238.936               0               0                1          14.0246
        213.815         17.0126         170.696               0               0                1          12.5875
        175.262         50.7025         60.1757               0               0                1          5.61383
         1696.9         8.66103          218.54               0               0                1          13.5959
        247.821         14.1944         202.166               0               0                1          16.3055
        191.777         28.9171         148.041               0               0                1          24.4937
        384.649         18.3428         330.634               0               0                1          15.8729
        255.892         20.5771         183.992               0               0                1          6.55988
        162.041         20.1475         135.454               0               0                1           18.871
        1266.64          10.168         173.445               0               0                1          43.2976
        413.897         14.7572         374.713               0               0                1          10.9639
        182.984         20.8925         119.644               0               0                1          9.19818
        276.115         12.8082         241.098               0               0                1          12.7707
        363.232         17.5607          142.29               0               0                1          24.1996
        190.776         12.1593         80.2455               0               0                1          20.6572
        118.194         25.9272         71.5136               0               0                1          12.0261
        253.083         14.1446         223.261               0               0                1           13.873
        182.258         50.2694         127.859               0               0                1          6.10817
        322.084         29.9359         245.206               0               0                1          5.91984
        130.989          37.326         72.8311               0               0                1          18.5901
        256.807         18.6671         232.449               0               0                1          12.0498
         580.36         12.7438         563.264               0               0                1          5.90193
        124.985         35.7962         78.1764               0               0                1          10.5712
         366.61         8.93474         353.779               0               0                1          14.2795
        221.704         27.4272         95.6244               0               0                1          8.44721
        619.868         9.66542         487.521               0               0                1          3.21759
        161.333         14.2612         85.9295               0               0                1          9.65612
        686.084         7.60866          237.74               0               0                1          20.5144
        247.053         31.4881         209.493               0               0                1          29.1918
        3189.06               0         208.839         27.0578               0                1          12.3691
        181.855         14.5505         153.422               0               0                1          15.9763
        274.136         18.1511          235.33               0               0                1          12.4584
        362.121         17.6607         251.392               0               0                1          11.5615
        184.133         19.3578         130.963               0               0                1          20.9052
        366.601         20.9079         84.8939               0               0                1          28.6124
        307.882         12.8823         278.935               0               0                1          28.5077
         195.36         27.2231         145.492               0               0                1          20.4799
        209.046         25.0406         170.713               0               0                1          16.3167
        454.509         7.27429         429.057               0               0                1          14.7978
        254.124         15.2363         203.897               0               0                1          16.2579
        309.744         13.7472         283.934               0               0                1          6.82652
        219.642         18.8967         152.326               0               0                1          8.48151
        167.657          61.266          50.709               0               0                1          41.4735
         219.44           10.37         198.696               0               0                1          14.2545
        199.994         29.5166          117.35               0               0                1           37.101
        217.427         14.7522         196.304               0               0                1          23.6979
        210.422         15.8016         191.098               0               0                1          28.2424
        248.282         13.1819         201.668               0               0                1          27.0021
        268.843         12.6648         251.566               0               0                1          21.1983
        373.442         9.79527         53.0249               0               0                1          14.3251
        391.122         8.44446         287.544               0               0                1          20.4694
        215.429          22.376         153.321               0               0                1          11.9992
        230.857         71.4677         39.0425               0               0                1          6.63525
        347.189         11.9921         329.917               0               0                1          18.7134
         126.42         26.8891         59.6446               0               0                1          5.53063
        182.597         22.7949         134.115               0               0                1          17.1288
        977.135         9.78845         251.558               0               0                1          27.3661
         301.07         32.7908         185.593               0               0                1          17.1566
        619.137         7.36505         337.602               0               0                1          11.8182
        155.289         52.0386          85.554               0               0                1          17.6176
        132.087         92.7941          5.6627               0               0                1          11.4978
        374.997         12.0034         266.888               0               0                1          7.52314
         204.51         12.4156         172.828               0               0                1          6.97073
        469.468         13.3696          449.36               0               0                1          8.04673
         393.06         15.3403         354.176               0               0                1          26.0658
        543.692         7.58596         382.644         149.586               0                1          11.1732
        295.896         19.3344         245.035               0               0                1          7.92125
         163.67         28.0772         40.5488               0               0                1          6.15344
        247.377         16.3877         216.014               0               0                1          23.2269
        202.076         21.8362          80.282               0               0                1          25.6261
         178.91         14.0914         152.681               0               0                1          18.1473
        164.561         23.8701         127.077               0               0                1          24.9869
         193.19               0         150.918               0               0                1          7.90755
        235.107         25.9915         152.686               0               0                1          7.18448
        702.011         5.78748          172.86               0               0                1          16.2099
        198.709         20.7386         118.048               0               0                1          17.7078
         527.61         12.8674         144.148               0               0                1          23.4487
        237.691         13.0588         220.071               0               0                1           5.5239
        1233.65         14.7311         877.663               0               0                1          19.7102
        180.665         21.4259         132.877               0               0                1          21.8592
        287.889         11.1321         271.831               0               0                1          17.8557
        109.262         40.4821         53.9806               0               0                1          22.6357
        185.806         27.3154         98.7837               0               0                1           7.9256
        282.592         17.8807         22.4272               0               0                1          8.67846
        141.065         48.2971         60.0418               0               0                1          28.6599
        269.599         20.0029         130.928               0               0                1          7.39103
         201.79         22.5141         170.487               0               0                1          8.15814
        224.468         10.0417         179.212               0               0                1          20.4351
        416.039         10.8089         166.545               0               0                1          31.9086
        337.907         24.8643         299.472               0               0                1          8.53609
        2250.51          11.852         301.058         1015.29               0                1          9.95266
        497.297         10.9907         483.574               0               0                1          7.61279
        519.079         7.55142          507.78               0               0                1          6.44507
        129.945         37.6692         39.2122               0               0                1          21.2814
        399.134         11.8619         382.655               0               0                1          17.2335
        136.296         48.2967         34.7323               0               0                1          27.0924
        375.583         7.88543         358.049               0               0                1          22.8168
        330.452          14.144         271.493               0               0                1          19.4758
        204.065          19.806         150.421               0               0                1          24.9089
          147.1         19.2167         122.664               0               0                1          17.4203
        466.671         15.7035         219.689               0               0                1          7.59912
        416.026         12.5558         389.985               0               0                1           25.305
        188.082         25.2002         13.0183               0               0                1          34.7962
        230.461         17.3002         146.879               0               0                1          33.4618
        106.612         70.7327         21.1826               0               0                1          15.4122
        166.744         24.8878         112.162               0               0                1          24.6931
