         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        248.162         10.7091         232.966               0               0                1          19.4768
        174.567         25.0142               0               0               0                1          2.26286
        246.369         69.2793               0               0               0                1          30.6065
         178.17         98.0392               0               0               0                1          7.12511
        186.255         32.0818               0               0               0                1          28.1742
         110.77          99.565               0               0               0                1          7.40448
        86.8156         29.6744               0               0               0                1          4.32214
        138.795         23.2037               0               0               0                1          19.8558
        156.397         69.6879               0               0               0                1          28.8025
        300.067         15.1274               0               0               0                1          13.2874
        396.318         33.3806               0               0               0                1          40.0988
        201.874         21.2993               0               0               0                1          48.4919
        154.671         18.5099         27.5323               0               0                1          2.58713
        172.094         16.9056               0               0               0                1          15.7757
        64.7582         56.6402               0               0               0                1          26.6083
        233.071         10.8744         219.548               0               0                1           19.929
        920.185         14.2498         155.941         744.305               0                1          10.2437
        89.4985         56.1153               0               0               0                1           5.5762
        197.178               0               0         61.7396               0                0           112.35
        247.392         19.6588               0               0               0                1          14.8239
        74.1507         54.7844               0               0               0                1          14.3106
         189.75         16.9901               0               0               0                1          16.1235
        134.182         114.871               0               0               0                1          19.5316
        124.397         32.6412               0               0               0                1          18.4394
        246.256         166.436               0               0               0                1          15.6755
        288.866         31.9813               0               0               0                1          18.5745
        460.169               0               0         59.2435               0                0          99.8088
        99.6418         94.7941               0               0               0                1          23.9132
        167.297         53.4043               0               0               0                1          24.3753
        375.478         26.0395               0               0               0                1          35.1311
        98.1784         23.9224               0               0               0                1          20.1706
        167.652         25.2429               0               0               0                1          25.6075
        139.063         17.5992               0               0               0                1          2.76785
        72.1596         60.8424               0               0               0                1          18.5887
        406.989         9.96996               0               0               0                1          21.1815
        227.817         28.6023               0               0               0                1          26.1381
        1107.62         8.87755               0               0               0                1           13.149
        253.047         14.7588               0               0               0                1          22.9296
        422.371         15.3263               0               0               0                1          18.4665
        94.3962         86.1452               0               0               0                1          15.4346
        153.425         133.253               0               0               0                1          9.26248
        242.149         33.0562               0               0               0                1          12.0809
        151.554         20.2514               0               0               0                1          9.06293
        103.125          89.662               0               0               0                1          11.3042
        114.143         37.8819               0               0               0                1          20.8855
        222.255         41.3654               0               0               0                1          21.3273
        90.1649         82.7373               0               0               0                1          13.6024
        105.385         70.1172               0               0               0                1          67.4798
        281.689         15.2829         133.835               0               0                1          16.1639
         105.32         90.9269               0               0               0                1           16.628
        224.434         38.8988               0               0               0                1          29.1869
        280.359         61.2287               0               0               0                1          25.8952
        1738.41               0         3.00309         60.3506               0                0          158.009
        565.297         58.5094               0               0               0                1          37.1967
        407.277         18.7596               0               0               0                1           31.127
        408.643         9.46532               0               0               0                1          24.3884
        330.258         13.4522               0               0               0                1          22.8233
        105.651         74.7199               0               0               0                1          15.8715
        174.048         152.391               0               0               0                1          11.1447
        326.329         13.3789               0               0               0                1          8.65163
        162.119         154.659               0               0               0                1          27.0437
        99.2665         90.5987               0               0               0                1          5.68634
        176.681          19.519               0               0               0                1          17.7335
        64.7951          49.501               0               0               0                1          5.42604
        185.385         65.2429               0               0               0                1          35.5515
        390.037         9.46698               0               0               0                1          10.1367
        232.007         17.2833               0               0               0                1          20.6694
        141.915         35.9099               0               0               0                1          23.1431
        101.109         64.8668               0               0               0                1          30.2062
        425.653         14.8232               0               0               0                1          29.4145
        145.106         33.0969               0               0               0                1           23.895
        878.876         14.6607               0         30.6294               0                1          6.17465
        232.031         54.1058               0               0               0                1          18.9243
        79.2758         69.7119               0               0               0                1          33.1324
        176.727          27.303               0               0               0                1          18.5298
         227.93         15.6449               0               0               0                1          31.6572
        125.206         26.2947               0               0               0                1          27.6753
        88.0412         78.6299               0               0               0                1          31.3776
        103.157          40.373               0               0               0                1          15.8507
        356.308         19.6886               0               0               0                1          31.5229
        269.823         18.2347               0               0               0                1          13.4253
        131.868         32.3062               0               0               0                1          29.8893
         430.66         20.3961               0               0               0                1           9.4907
        228.799         96.5236               0               0               0                1          12.9441
        648.203         9.92561               0               0               0                1          28.2591
        242.756         27.7428               0               0               0                1          26.9512
        116.543         49.7451               0               0               0                1          2.42154
        339.429         49.7175               0               0               0                1          23.5018
        111.271          50.992               0               0               0                1          17.9702
        188.435         45.0067               0               0               0                1           24.984
        266.644         45.7454               0               0               0                1          13.4716
        159.222         28.8055               0               0               0                1          9.13789
         161.08         85.2492               0               0               0                1           33.255
        147.802         24.0576               0               0               0                1          20.4609
        435.573          12.979               0               0               0                1          18.5897
        227.134         15.7218               0               0               0                1          14.0431
        119.305         115.881               0               0               0                1          24.7714
        246.995         56.1543               0               0               0                1          11.6618
        227.708         20.9483               0               0               0                1          5.41935
        195.027         29.0161               0               0               0                1          11.6913
        287.819               0               0         50.2696               0                0          89.7268
        111.568         28.6547               0               0               0                1          25.4209
        157.317         17.4153               0               0               0                1          12.1321
        146.982         19.1761               0               0               0                1          9.87531
        370.359         12.1852               0               0               0                1          16.6106
        116.419         89.8254               0               0               0                1          19.0779
        145.723         64.2823               0               0               0                1          16.6045
        367.187               0               0         101.366               0                0          71.5275
        92.4683         85.6911               0               0               0                1          30.5874
        207.014         19.7371               0               0               0                1          16.7474
        161.367         52.4603               0               0               0                1          49.9019
        181.413          24.548               0               0               0                1          23.4687
        195.169         50.9495               0               0               0                1          32.7395
        208.088         29.6217               0               0               0                1          18.3826
         275.42         17.0286               0               0               0                1          24.5616
        107.114         95.8917               0               0               0                1          23.2099
        84.6356         75.9842               0               0               0                1          14.8393
        85.8785         72.7467               0               0               0                1           22.111
        472.605         19.4156               0               0               0                1          14.8572
        238.245         31.7644               0               0               0                1          21.0106
        166.434         40.8274               0               0               0                1          8.75369
        138.442         88.6635               0               0               0                1          21.0273
        117.149         51.0937               0               0               0                1          4.12682
        91.8567          75.055               0               0               0                1          20.3231
        495.566         13.1998               0               0               0                1           43.739
        147.961         47.2586               0               0               0                1          42.5362
        187.956           28.77               0               0               0                1          18.7985
        94.5338         60.0657               0               0               0                1          22.5455
        289.855         16.1339               0               0               0                1          10.8434
        62.4211         52.0192               0               0               0                1          18.3652
         294.86         20.7941               0               0               0                1          15.8827
        261.149         13.1398               0               0               0                1          11.0548
        92.6124         80.5669               0               0               0                1          3.27313
        429.602         13.7198               0               0               0                1          14.0392
        245.391         88.9313               0               0               0                1          23.4071
