         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        4094.27         755.219          3141.1               0               0                1
        3769.02         758.243          2817.3               0               0                1
        2105.72         1509.27         331.165               0               0                1
        11565.3         296.676         4648.97         6501.77               0                1
        3442.56         955.518         2259.97               0               0                1
         2625.2               0         1658.66               0               0                1
        4229.93         789.078         3263.55               0               0                1
         139073               0         1053.57         19980.9               0                0
           3228         840.258         2216.98               0               0                1
        16010.3               0         3095.48         12744.1               0                1
        6922.44         484.226         6319.42               0               0                1
        3260.94         899.063         2128.66               0               0                1
        79741.3               0         1.79625         31.0167               0                0
        4588.73         657.428         3762.81               0               0                1
        6712.15          458.92         6145.06               0               0                1
        2476.85         1391.94         816.222               0               0                1
        3292.72               0         2535.56               0               0                1
        10861.7         252.796         4637.09         5898.32               0                1
        3084.08         926.751         1942.37               0               0                1
        6087.72               0         5623.32               0               0                1
        6789.14         462.135         6224.17               0               0                1
        4844.31         619.494         4068.07               0               0                1
        3054.88         1058.09         1766.08               0               0                1
        14526.7         293.948         4198.95          9964.1               0                1
        4375.08         688.222         3529.53               0               0                1
        5457.56         551.785         4768.99               0               0                1
        16424.4         211.015         2993.51         13175.6               0                1
        10530.4         303.832         4901.04          5241.4               0                1
        7556.35         448.618         6984.21               0               0                1
        7244.18          423.06         6706.16               0               0                1
        12122.7         257.376         4243.96         7556.03               0                1
        3254.62         938.528         2139.44               0               0                1
        2871.73         1035.26         1632.75               0               0                1
        2829.17         1222.41         1393.54               0               0                1
        5397.98               0         4891.57               0               0                1
        7464.61         445.059         6928.93               0               0                1
        4136.71          700.65         3294.04               0               0                1
        13716.2         219.778         3755.74         9646.81               0                1
        7042.58         432.711         6504.76               0               0                1
         2284.6         1864.18          151.53               0               0                1
        7506.72               0          7114.7               0               0                1
        18758.7         193.136         2901.14         15599.5               0                1
        11807.3         317.611         4452.32         6944.47               0                1
        2265.37         1897.74         88.2573               0               0                1
        9039.36         354.358         6259.16         2338.72               0                1
        4207.82         782.639         3251.86               0               0                1
        4759.14         595.061         4035.78               0               0                1
        3726.24         804.545         2726.17               0               0                1
        4721.84         616.834         3967.34               0               0                1
        7487.76         458.079         6904.21               0               0                1
        10298.7         269.605         5083.26         4874.16               0                1
        9880.81         326.058          5544.5         3917.46               0                1
        6013.05         597.174         5293.84               0               0                1
        3048.19           995.8         1836.63               0               0                1
        2189.78         1389.93         553.774               0               0                1
        19115.6         227.974          2592.4         16250.9               0                1
        3064.79         968.772         1863.34               0               0                1
        21545.8               0         3083.55         13900.7               0                1
        2495.47               0          1527.6               0               0                1
        12017.9         320.316         4630.39         6993.03               0                1
         2222.6               0         1006.75               0               0                1
         5000.9         593.818         4264.91               0               0                1
        3488.73               0         2649.26               0               0                1
        13952.4         282.049         3951.37         9643.92               0                1
        2940.22         1059.78         1661.36               0               0                1
        10727.7         309.381         5546.47         4805.22               0                1
         2886.4         521.406         1726.25               0               0                1
         9343.7         398.255         5815.67         1327.42               0                1
        3279.99         855.874         2224.77               0               0                1
        2344.81          1478.6         587.417               0               0                1
        5805.22         494.162         5184.85               0               0                1
        11553.2         302.773         5220.83         5908.59               0                1
        4798.96         606.383         4032.99               0               0                1
        3121.82               0         2341.88               0               0                1
        6414.55         437.035         5878.91               0               0                1
        7316.37         477.323         6741.54               0               0                1
        3019.24         1086.88         1700.66               0               0                1
         9126.5         320.504         6408.46         2303.06               0                1
         2235.6         1414.48         548.034               0               0                1
        7277.27         415.592         6752.29               0               0                1
        5144.45         574.667          4439.1               0               0                1
        2941.56               0         2026.66               0               0                1
        5156.57         574.158         4432.24               0               0                1
        7370.55         478.657         6767.13               0               0                1
        4494.29         615.936         3752.91               0               0                1
        8805.09         389.796         8336.89               0               0                1
        6400.87         458.355         5843.66               0               0                1
        3434.62         867.659         2378.39               0               0                1
        5847.91         500.966         5213.42               0               0                1
        19351.9         158.098         2450.54           16693               0                1
        4305.63         651.394         3485.72               0               0                1
        9233.65               0         7342.81         1556.18               0                1
         130024               0         714.917         20648.2         1241.06                0
        3408.58         905.994         2299.18               0               0                1
        3685.69         807.147         2685.18               0               0                1
        5074.57         650.801          4270.7               0               0                1
        3837.17         873.602         2766.24               0               0                1
        3089.24         995.368         1894.18               0               0                1
        3733.95         776.804         2777.66               0               0                1
        25344.3         151.717         2097.61           23045               0                1
        5800.43         516.765         5147.09               0               0                1
        2532.13               0         1545.87               0               0                1
        3492.99         825.399         2498.29               0               0                1
           3648         793.159         2670.58               0               0                1
        3679.08         826.641         2670.89               0               0                1
        2339.89         1524.85         514.444               0               0                1
        2559.44         1161.53         1151.93               0               0                1
         3767.1         750.086         2852.37               0               0                1
        4394.96         707.139         3529.39               0               0                1
        3471.73         827.311         2477.26               0               0                1
        6331.28         546.761         5670.48               0               0                1
        6340.72         488.963         5736.28               0               0                1
        5013.01          584.87         4300.77               0               0                1
        5953.78               0         5433.26               0               0                1
         6639.6         467.725         6076.67               0               0                1
        3107.54         974.749         1895.88               0               0                1
        2767.29         1176.18         1361.32               0               0                1
        34472.6               0         1584.69         32738.9               0                1
        6147.51         490.313         5527.05               0               0                1
        4166.48         169.669         3393.21               0               0                1
        3004.14         1037.98         1743.76               0               0                1
        4539.85         682.412         3704.54               0               0                1
        11815.6               0         4316.33         7253.63               0                1
        10513.1               0         4747.54         4578.79               0                1
        15697.1         241.557          3263.4         12130.1               0                1
        5260.26         571.484         4552.67               0               0                1
        3737.64         800.211         2751.85               0               0                1
        5116.73         608.188         4348.54               0               0                1
        3462.15         748.227         2526.54               0               0                1
         133993               0         4401.43               0               0                0
        2791.86         1053.27         1535.49               0               0                1
        5359.55         575.201         4666.59               0               0                1
        5768.37         537.618         5092.72               0               0                1
        20011.5         238.794         2952.95         16782.7               0                1
        2520.33         1179.49         1111.74               0               0                1
        2561.59         1254.97          1043.6               0               0                1
           4290         727.766         3394.29               0               0                1
        7652.37         447.657         7116.58               0               0                1
        5517.19         516.345         4862.25               0               0                1
        6140.31               0         5673.63               0               0                1
        9901.76         358.062         5282.07         4195.11               0                1
        2314.06         1406.59         666.666               0               0                1
        3366.42         906.377         2275.27               0               0                1
        2445.86         1255.73         943.955               0               0                1
        5152.53         604.256         4400.21               0               0                1
        2192.92               0         903.848               0               0                1
        3189.65         919.432         2075.04               0               0                1
         2329.7          1403.7         659.594               0               0                1
           3520         841.881         2492.81               0               0                1
        4731.53               0          4171.5               0               0                1
        6538.17               0         6078.35               0               0                1
        2448.76         1386.54         769.239               0               0                1
        7275.24         505.674         132.651               0               0                1
        2800.91         1008.74         1572.16               0               0                1
         6109.2               0         5657.01               0               0                1
         4231.3         720.835          3331.7               0               0                1
         132657               0         291.666           11668               0                0
        2510.72          1181.6         1078.18               0               0                1
        4571.01         721.018         3679.12               0               0                1
