         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        2514.89         1252.65         1025.45               0               0                1
        2545.94          1291.3         1009.11               0               0                1
        2720.94         1087.85         1395.92               0               0                1
        3157.51         927.128         2035.16               0               0                1
        5065.86         598.173         4338.86               0               0                1
        2466.76         1424.86         769.588               0               0                1
         5221.4               0         4663.42               0               0                1
        2856.09          994.39         1671.44               0               0                1
        3324.98         902.002         2223.46               0               0                1
        2341.46         1376.91         714.608               0               0                1
        3268.85         918.381         2142.34               0               0                1
        3179.75         856.646         2154.06               0               0                1
        2575.31         1104.66          1244.5               0               0                1
        3436.15         909.258         2327.94               0               0                1
         7761.4         477.607         7156.04               0               0                1
        2920.42         1078.18         1618.35               0               0                1
        4206.56         702.096         3335.66               0               0                1
        4984.15         600.114         4243.08               0               0                1
        2936.23         1040.69         1655.42               0               0                1
        4622.44         668.496         716.123               0               0                1
        3468.24         902.823         2374.11               0               0                1
         2579.8         1221.68         1109.35               0               0                1
           2207               0         987.546               0               0                1
        3472.94         971.075         2269.12               0               0                1
        8467.87          423.65          7956.1               0               0                1
         5883.7         584.732         5168.81               0               0                1
        2388.49         1441.93         668.297               0               0                1
        3112.47               0         2236.36               0               0                1
         3696.8         840.914         2660.04               0               0                1
        6691.49         476.136         6114.21               0               0                1
        2657.17         1201.88         1216.34               0               0                1
        2720.28               0         1784.03               0               0                1
        2563.29         1386.49         911.179               0               0                1
        2613.88         1266.53         1101.21               0               0                1
        4541.76               0         3938.97               0               0                1
         2645.9               0         1705.26               0               0                1
         5938.8               0         5443.74               0               0                1
        4884.52         597.454         4129.61               0               0                1
        3698.53         838.366         2664.12               0               0                1
        3650.12         808.252         2655.29               0               0                1
        2414.59          1335.5         836.913               0               0                1
        2516.43         1120.84            1179               0               0                1
        2656.63               0         1667.15               0               0                1
         5148.5          603.13         4382.71               0               0                1
         3368.5               0         2541.69               0               0                1
        2361.79         1350.62         767.501               0               0                1
        3369.63         840.832         2334.84               0               0                1
        3115.43               0          2325.3               0               0                1
        3264.64         881.514         2209.52               0               0                1
        5820.26               0          5343.6               0               0                1
        4783.14               0         4176.54               0               0                1
        4670.56               0          4076.4               0               0                1
        6030.43         507.993         5387.68               0               0                1
        2310.88          1390.2         658.749               0               0                1
        4611.25               0         4021.78               0               0                1
        2768.79          1168.9         1360.23               0               0                1
        2183.47               0          879.11               0               0                1
        2520.43          1289.4         973.226               0               0                1
        2215.25               0         827.757               0               0                1
           2916          1111.9         1587.86               0               0                1
        2472.02         1398.98         802.951               0               0                1
        2070.94         1656.38         147.041               0               0                1
        2144.32         1624.24         270.534               0               0                1
        2371.89         1289.44         847.489               0               0                1
        2390.58               0         1278.09               0               0                1
        4266.65               0         3648.39               0               0                1
        3829.03         879.349         2762.88               0               0                1
        4532.49         749.635         3647.43               0               0                1
        3440.72         888.941         2353.17               0               0                1
         6416.3           519.9         5780.28               0               0                1
        2546.52               0            1560               0               0                1
        2410.98         1305.13         856.188               0               0                1
        3325.37         894.147         2242.56               0               0                1
        4446.49               0          3830.8               0               0                1
        7953.54               0         7606.36               0               0                1
        3722.34         822.729         2723.32               0               0                1
        2406.32         1511.17          633.31               0               0                1
        11940.5         244.793         4221.12         7380.18               0                1
        5818.27         490.803         5210.23               0               0                1
        2283.68         1563.79         476.717               0               0                1
         2646.8               0         1667.33               0               0                1
         2084.5               0         754.427               0               0                1
        4332.45         711.001         3452.01               0               0                1
        3973.06         768.056          3017.1               0               0                1
        9248.46         341.723         6558.93         2262.13               0                1
        4427.06         701.162         3546.37               0               0                1
        2609.62         1145.44         1210.29               0               0                1
        2297.88               0         1129.31               0               0                1
        5007.24         602.625         4277.38               0               0                1
        3921.96          767.07         2989.12               0               0                1
        2456.49         1303.19         909.378               0               0                1
        2001.99               0         618.168               0               0                1
        2524.74         1242.92         1046.26               0               0                1
        4477.97               0         3880.63               0               0                1
         8937.3         371.381         7038.75         1446.76               0                1
        3012.38               0         2069.76               0               0                1
        2282.85         1612.88         395.729               0               0                1
        2216.17         1609.81         339.418               0               0                1
         2766.7         1144.37         1414.56               0               0                1
        4585.62               0         3998.82               0               0                1
        3067.95         1030.55         1820.61               0               0                1
        3200.56         925.089         2053.26               0               0                1
        5773.58         557.597         5085.59               0               0                1
        7248.11               0         6802.55               0               0                1
        2251.59          1231.3         758.333               0               0                1
        2687.21         1193.56         1255.84               0               0                1
        2097.18         1426.47         408.621               0               0                1
        6405.49         503.874         5790.57               0               0                1
        2345.63         1319.96         785.286               0               0                1
        3344.21         856.341         2296.01               0               0                1
        2226.29         1408.03         551.929               0               0                1
        3349.21               0         2481.87               0               0                1
        4956.34         675.128         493.555               0               0                1
        3264.35         927.178         2149.99               0               0                1
         2412.5               0         1367.74               0               0                1
        2974.92         1004.43         1756.38               0               0                1
        3208.85         907.194         2113.45               0               0                1
         2721.1               0         1745.82               0               0                1
         3256.9               0         2469.68               0               0                1
        2715.74         1284.16          1182.7               0               0                1
        4888.66               0          4332.3               0               0                1
        2703.02         1135.39         1353.34               0               0                1
        3169.07         859.168         2078.79               0               0                1
        2581.96         1263.89         1064.01               0               0                1
         2352.3         1724.36         343.481               0               0                1
         6781.7         531.275         6139.22               0               0                1
        7630.15         409.594          7128.1               0               0                1
        3578.36         812.783         2585.18               0               0                1
        2276.96         1503.79         518.486               0               0                1
        4306.11         732.929         3406.64               0               0                1
        4184.38         802.379         3207.03               0               0                1
        2737.78         1080.03         1449.44               0               0                1
        6223.56         494.774         5610.75               0               0                1
        2781.19          1225.3         1327.18               0               0                1
        2706.99         1216.39         1252.96               0               0                1
        7269.96         523.904         6599.61               0               0                1
        2571.85         1151.81         1188.74               0               0                1
        2928.02         966.735          1761.9               0               0                1
        3557.11         866.824         2492.56               0               0                1
        2842.91         1033.22         1599.83               0               0                1
         2442.3         1329.78         848.312               0               0                1
        7358.86         493.792         6755.16               0               0                1
        2791.07               0         1847.67               0               0                1
        2992.03         942.361         1832.42               0               0                1
        2209.51               0         869.741               0               0                1
        3528.95          833.75         2512.96               0               0                1
        5112.99          617.39         4340.79               0               0                1
        4582.17         663.808         3757.28               0               0                1
        2908.53               0         2046.09               0               0                1
        2526.43         1208.48         1065.47               0               0                1
        9199.31         425.446         7149.53         1539.69               0                1
        2413.77         1381.93         764.857               0               0                1
        2169.22         1753.31         161.067               0               0                1
        1904.25               0         467.392               0               0                1
         3306.2               0         2517.13               0               0                1
        3293.24         919.493         2177.74               0               0                1
        7796.97         439.543         7254.18               0               0                1
        5602.52         547.207         4918.45               0               0                1
        3194.14         897.167         2121.38               0               0                1
        6126.48         534.537         5455.73               0               0                1
        3742.12          765.51         2793.55               0               0                1
        3076.25         925.235         1963.82               0               0                1
        3819.35         800.091          2827.1               0               0                1
        1918.12               0         41.2592               0               0                1
        3077.07         930.192         1954.15               0               0                1
        2620.31            1104          1272.2               0               0                1
        4927.58         651.006         4164.98               0               0                1
         2540.4         1156.22         1155.79               0               0                1
        4844.98         711.482         3975.42               0               0                1
        7360.59               0         7024.42               0               0                1
        2562.15               0         1423.97               0               0                1
        2242.42         1770.35         222.389               0               0                1
        3940.25         722.032         3048.39               0               0                1
        5744.46         528.391         5084.79               0               0                1
        2388.62         1478.17          664.48               0               0                1
        3724.59         818.118         2744.88               0               0                1
        5180.28         598.905         4434.46               0               0                1
        9688.19         344.155         6201.45         3074.97               0                1
        3064.19             924         1956.64               0               0                1
        22101.1         167.845         2461.38         19440.8               0                1
        2522.52          1209.3         1073.22               0               0                1
        2395.19         1337.27         803.693               0               0                1
        2903.81               0         2013.42               0               0                1
        2768.21         1111.58         1438.82               0               0                1
        2313.59         1341.99         718.559               0               0                1
         2635.3               0         1743.38               0               0                1
        2551.06         1190.89         1125.71               0               0                1
         6255.1         465.792         5688.17               0               0                1
        3925.74               0         3169.19               0               0                1
        2195.22         1137.47         820.197               0               0                1
        4264.99          677.35         3469.48               0               0                1
        3280.04          946.23         2130.85               0               0                1
        3220.31         905.772         2128.98               0               0                1
        2789.37          1044.9         1524.37               0               0                1
         2793.9         999.831         1580.25               0               0                1
         2478.5         1328.97         895.472               0               0                1
        3269.88         860.823         2224.74               0               0                1
        2957.43         964.811         1791.36               0               0                1
        2424.03         1627.93         500.999               0               0                1
        4568.48         711.892         3702.41               0               0                1
         2735.3         1144.51         1357.87               0               0                1
        2263.81         1537.35         440.505               0               0                1
        4656.35         644.419         3890.93               0               0                1
        3965.45         781.388         3025.98               0               0                1
        2401.51         1420.53         750.357               0               0                1
        2723.04         1122.49         1360.84               0               0                1
         2576.8         1218.94         1141.93               0               0                1
        2289.98         1524.33         480.207               0               0                1
