         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        4438.91         650.801         3641.46               0               0                1
        4316.25         716.183         3435.04               0               0                1
        2492.25         1117.73         943.311               0               0                1
        2291.38          1584.6         433.159               0               0                1
        13436.8               0         3700.71         9487.79               0                1
        14783.8         251.036         3389.54         11088.2               0                1
        3328.01         970.464         2165.98               0               0                1
        6312.54         536.865         5635.58               0               0                1
        2071.41         1415.41         403.071               0               0                1
        2709.56         1109.18          1387.6               0               0                1
        2473.12               0         1440.92               0               0                1
        2357.87               0         1304.06               0               0                1
        5723.39         552.677         5004.77               0               0                1
        6560.69               0         6143.05               0               0                1
          11651         306.456         4458.21         6797.95               0                1
        9328.45         347.872         6460.13         2435.39               0                1
        5287.08               0         4781.34               0               0                1
        3819.81               0         3142.94               0               0                1
        16443.4         241.613         3161.13         12981.4               0                1
        3460.98         858.009         2412.85               0               0                1
        2372.37         1429.68         688.249               0               0                1
        13016.1         247.845          3852.6         8858.46               0                1
        3041.27         938.912         1919.03               0               0                1
         164236               0         1044.75         12956.1               0                0
        7330.51         482.301         6728.13               0               0                1
        6629.19         564.737         5937.47               0               0                1
        4542.68               0         3954.28               0               0                1
        12209.1         294.529         4308.81         7508.23               0                1
        16301.7               0         3142.75         12936.6               0                1
        8444.86         367.342         7974.98               0               0                1
        3152.08         1027.16         1897.44               0               0                1
        3766.07           744.9          2850.6               0               0                1
        11194.4         290.721         4612.45         6231.72               0                1
        4412.37         712.279         3544.08               0               0                1
        8642.36         400.087         8118.15               0               0                1
        2469.06         1303.27         906.653               0               0                1
        4927.67         693.631         4089.69               0               0                1
        3087.13         980.536         1872.88               0               0                1
        21337.7         183.681         2462.81         18650.2               0                1
        2831.69         1074.94         1525.86               0               0                1
         3673.3               0         2992.49               0               0                1
          19365               0         2636.15         16523.4               0                1
        8045.86               0         7683.26               0               0                1
        3548.48               0         2765.57               0               0                1
        6556.99         537.382         5889.91               0               0                1
        13234.9         328.895         4347.97          8465.6               0                1
        6143.09               0         5750.83               0               0                1
        2380.22               0         1295.86               0               0                1
        8276.36         458.661         7726.02               0               0                1
        20024.7         163.708         2319.37         17503.5               0                1
        3370.99         896.235         2267.15               0               0                1
        8546.63               0         8128.36         70.7514               0                1
        5341.33          566.74         4634.63               0               0                1
        16117.9         249.366         3590.57         12233.2               0                1
        2894.68         1033.35         1642.12               0               0                1
        8466.33          332.25         8054.44               0               0                1
        7390.92          449.65         6832.58               0               0                1
        4680.81         713.322         3782.82               0               0                1
        9672.98          321.36         6052.03         3226.21               0                1
        5738.07         491.803         5097.56               0               0                1
        18329.3         295.502         2844.55         15150.1               0                1
        16102.1               0         3565.93         10660.5               0                1
        2578.66               0         1572.66               0               0                1
        9831.37         343.982         5557.46         3852.15               0                1
        5269.85         606.092         4509.84               0               0                1
        7487.25           520.5         6864.41               0               0                1
        3134.91         1016.53         1869.11               0               0                1
        2931.79         1049.84          1680.8               0               0                1
        2525.53         1368.53         887.871               0               0                1
        4717.06         557.531         4028.19               0               0                1
        8527.48          426.73         8018.13               0               0                1
        5162.11          612.63         4423.77               0               0                1
        3286.05         885.252         2208.48               0               0                1
        2534.11               0         1532.72               0               0                1
        6107.94         621.924          5357.3               0               0                1
        3435.41         959.978         2264.29               0               0                1
        4986.98         577.523          4293.7               0               0                1
         3304.2         1039.44         2048.37               0               0                1
        7921.28         382.113         7431.34               0               0                1
        2892.04         1008.98         1679.29               0               0                1
        2402.01               0         1213.37               0               0                1
        31339.2         160.437         1923.87         29218.2               0                1
        7049.38         439.632         6512.58               0               0                1
         2662.9          1368.2         1045.69               0               0                1
        14183.4         315.828         3750.31         10068.3               0                1
         4392.2         731.777         3524.55               0               0                1
        2765.29               0         1813.96               0               0                1
        3918.71         844.182         2900.65               0               0                1
        10874.8         299.921         4809.93         5676.96               0                1
        4360.59          684.39         3502.54               0               0                1
        14079.9         236.317          3642.2         10135.7               0                1
        8936.59         385.537         8465.85               0               0                1
        10407.6         320.661          1628.7         6194.28               0                1
        2565.69         1176.15          1156.9               0               0                1
        2682.16         1121.85         1347.34               0               0                1
        2176.65         1455.18         468.105               0               0                1
        3605.22         878.268         2543.82               0               0                1
        3114.02          924.39          1985.6               0               0                1
        2515.55               0         1496.28               0               0                1
        8222.64               0         7876.73               0               0                1
        4429.22         778.813         3449.13               0               0                1
        3007.16         1040.16         1736.32               0               0                1
        13348.2          252.22         1052.78         10171.5               0                1
        5113.21         563.761         4407.28               0               0                1
         8204.6               0         7832.83               0               0                1
        8016.48         410.218         7505.96               0               0                1
           4471               0         3805.23               0               0                1
        2609.33         1122.92         1266.18               0               0                1
        4106.74         797.801          3153.3               0               0                1
        2072.03         1608.82         202.351               0               0                1
        2975.03         937.631         1831.52               0               0                1
        8121.68         419.183         7597.36               0               0                1
        4425.02               0         3796.74               0               0                1
        10329.4         321.095         5168.35         4757.18               0                1
        19960.2         212.182         2779.16         16920.3               0                1
        3477.98         944.561         2351.71               0               0                1
        2960.35         1076.68         1670.54               0               0                1
        2563.24         1246.72         1094.39               0               0                1
        5363.59         596.098         4624.04               0               0                1
        5354.06         639.197         4561.05               0               0                1
        25594.5         187.337         2210.71         23158.7               0                1
        5019.68         674.886         4180.29               0               0                1
         8211.2         402.388         7697.79               0               0                1
        3699.46               0         2978.92               0               0                1
        5423.03               0          4904.8               0               0                1
