         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        187.372         17.3692         160.903               0               0                1
        281.631          11.008         197.296               0               0                1
        304.395               0          290.43               0               0                1
        427.164         21.2561         403.373               0               0                1
        394.735         12.1958         301.543               0               0                1
        395.958         16.0427         357.431               0               0                1
        169.209         63.6622         48.8955               0               0                1
        270.405         17.8453         249.042               0               0                1
        203.996               0         172.024               0               0                1
        144.345         24.3471         114.761               0               0                1
        458.652         12.1583          204.09         70.5908               0                1
        108.774               0         25.3066         4.89642               0                1
        128.447         32.2131         82.8546               0               0                1
        209.903               0         118.881               0               0                1
        295.282               0         49.5183               0               0                1
        504.929         7.34021         490.638               0               0                1
        205.088         26.4147          175.84               0               0                1
        130.689               0         100.584               0               0                1
        135.249               0         106.141               0               0                1
        138.005         39.0422         92.2865               0               0                1
        188.019         25.0374         158.503               0               0                1
        361.619               0         21.8937               0               0                1
        142.721         29.2191         108.776               0               0                1
        318.292         19.3833         292.416               0               0                1
        227.512               0         111.049               0               0                1
        169.037               0          151.07               0               0                1
        1104.65         21.1508         358.454         118.597               0                1
         245.28         20.3985         221.093               0               0                1
        141.026          32.503         102.742               0               0                1
        290.547         16.0233         88.9072         26.6203               0                1
        226.322         18.3258         177.787               0               0                1
        677.332         11.0648         249.268         18.7938               0                1
        151.914         29.5176         112.586               0               0                1
        289.358         17.1577         267.927               0               0                1
        209.621         24.0458         180.087               0               0                1
        111.823         58.7565         46.3437               0               0                1
        1438.81         17.7913         285.698               0               0                1
        235.951               0         177.249               0               0                1
        115.222         46.1651         57.8586               0               0                1
         625.71         14.5465         434.716         53.0173               0                1
        310.187         31.4269         277.698               0               0                1
        228.569         20.3435         204.446               0               0                1
        457.648         13.4176         440.329               0               0                1
        243.302         24.4168         93.1173               0               0                1
        154.594         31.0882         64.5325               0               0                1
        296.828               0         216.563               0               0                1
        133.661         31.7783          92.336               0               0                1
        172.842         16.9504         149.903               0               0                1
        159.357               0         143.384               0               0                1
        1011.44         11.5657         245.438               0               0                1
        217.057         33.1592         57.8178               0               0                1
         185.19         22.3348         6.86244               0               0                1
        349.716               0         338.669               0               0                1
        93.8325               0          32.018               0               0                1
            216               0          187.82               0               0                1
        479.512         11.8499          422.07               0               0                1
        143.603         25.3952         17.7108               0               0                1
        612.594         80.1706          529.77               0               0                1
        495.553         13.1444         100.371               0               0                1
        111.188               0         42.5507               0               0                1
        280.006         41.3316         220.168               0               0                1
        127.571         34.5544         86.3046               0               0                1
        220.669               0          207.44               0               0                1
        201.398         42.0348          155.55               0               0                1
        369.581               0          152.01               0               0                1
         329.68          18.942         230.604               0               0                1
        368.215         21.6907         19.7128               0               0                1
        129.648         40.7846         83.4058               0               0                1
        292.607         12.6547         277.502               0               0                1
         352.04               0         333.512               0               0                1
        140.188         50.8805         85.2934               0               0                1
         106.62         42.3217         32.6471               0               0                1
        177.693         16.4364         156.987               0               0                1
        350.662         80.1118         268.067               0               0                1
        142.875         27.6656         101.429               0               0                1
        223.122         28.0672         185.165               0               0                1
        77.4541               0         22.7701               0               0                1
        238.449               0         62.5445               0               0                1
        316.233         22.6128         289.464               0               0                1
        208.587         21.3678         43.7089               0               0                1
        609.443          19.651         279.253               0               0                1
        578.633         16.1228         240.804         265.974               0                1
        315.733         14.6453         154.097               0               0                1
         264.15               0         136.894               0               0                1
        155.135               0         128.736               0               0                1
        279.606         26.9129          246.08               0               0                1
        391.814         14.3371         373.252               0               0                1
        224.407         22.3265         186.467               0               0                1
        145.047               0         92.0359               0               0                1
        436.889         22.3917         350.519               0               0                1
        680.927          15.924         661.403               0               0                1
        335.168               0          322.67               0               0                1
        865.307         21.6783         228.748               0               0                1
        436.782         18.2254         235.447               0               0                1
        198.879         21.9584         169.206               0               0                1
        508.556          12.717         492.574               0               0                1
        334.556         15.2539         316.327               0               0                1
        114.924         77.1919         26.5315               0               0                1
        277.141         102.736         64.9852         65.3089               0                1
        186.829          34.786          97.147               0               0                1
        325.107         117.523          204.24               0               0                1
        222.848         31.7117         158.726               0               0                1
        122.246         65.5345          42.705               0               0                1
        524.956          12.294         509.171               0               0                1
        147.524         40.2689         88.7455               0               0                1
        133.289               0         57.0543               0               0                1
        185.895         22.1069         159.486               0               0                1
        132.009               0         111.903               0               0                1
        477.441          11.267         171.365               0               0                1
        226.702         16.8376          170.82               0               0                1
        225.232         39.1254         180.758               0               0                1
        131.294         10.2494         28.8013               0               0                1
        279.537         15.9216          69.992               0               0                1
        360.613         11.6122         346.388               0               0                1
        177.275          29.125         142.164               0               0                1
        258.142         15.7354         214.457               0               0                1
        722.923         32.5715         39.7759         303.176               0                1
        236.074         21.6916         208.784               0               0                1
        280.452         106.163         97.9408               0               0                1
        468.454         13.1562         96.0389               0               0                1
        186.846         18.8236          75.769               0               0                1
        290.701         95.7139          94.603               0               0                1
        718.254         8.22371          106.34               0               0                1
        219.503         127.836         87.6445               0               0                1
        118.935               0         24.0723               0               0                1
        185.386         24.2874         157.814               0               0                1
        335.271               0         242.653               0               0                1
          177.5         36.1894         137.659               0               0                1
        488.862               0         477.756               0               0                1
        118.042               0         81.8076               0               0                1
        803.334         38.0593         153.241               0               0                1
         243.44         19.3403         221.278               0               0                1
        176.765         93.7609         41.3475               0               0                1
        335.538         15.1669         311.523               0               0                1
        194.696               0         174.178               0               0                1
         235.51         16.1056         161.435               0               0                1
        227.121         30.9211          193.08               0               0                1
        262.582         33.8547         225.306               0               0                1
        344.013          37.612         291.522               0               0                1
        738.499          8.7007         728.601               0               0                1
        125.961               0         56.7032               0               0                1
        291.877         23.2662         214.999               0               0                1
        233.301         25.5625         205.527               0               0                1
        322.301         17.7103         273.199               0               0                1
        290.233         18.6013         79.4647               0               0                1
        338.188         12.1687          101.92               0               0                1
        233.045               0         167.248               0               0                1
        305.726               0         10.2873               0               0                1
        344.882         18.9337         315.417               0               0                1
        321.986         12.7531         289.888               0               0                1
         457.19         23.9481         88.7149               0               0                1
        144.113               0         1.26976               0               0                1
        121.095         30.3902         80.1706               0               0                1
        188.774         25.0531         160.108               0               0                1
        300.949         14.7098         281.594               0               0                1
        291.081               0         273.131               0               0                1
        195.985               0         180.492               0               0                1
         136.39         25.4579         105.575               0               0                1
        205.099               0         135.754               0               0                1
        171.669               0         148.881               0               0                1
        565.679               0         555.082               0               0                1
        285.483               0         274.251               0               0                1
        410.738               0         402.261               0               0                1
         306.19         14.5604         269.501               0               0                1
        204.019         22.7721         178.165               0               0                1
        136.066         69.4622         60.4461               0               0                1
        317.245               0         307.302               0               0                1
        289.853         50.3113         116.487               0               0                1
        300.937         30.9624         115.676               0               0                1
        226.211         16.6822         91.3938               0               0                1
        83.1713               0         20.4687               0               0                1
        188.691               0         164.279               0               0                1
        277.261         43.1299         230.748               0               0                1
        218.437               0         198.619               0               0                1
        188.216         30.1331         150.318               0               0                1
        340.735         21.3998         243.662               0               0                1
        320.412         19.6271         217.637               0               0                1
        148.633          55.117         88.1932               0               0                1
         137.84               0         20.9322               0               0                1
        143.112               0         125.237               0               0                1
        206.041               0         185.343               0               0                1
        335.863         12.6899         320.146               0               0                1
        275.669               0          261.81               0               0                1
        159.452         25.1423         129.071               0               0                1
