         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        2645.33         1163.59         1275.97               0               0                1
        3715.47         845.641         2677.62               0               0                1
        2820.41         1090.35         1486.75               0               0                1
        2233.87         1751.65         188.055               0               0                1
        2418.65         1294.11         877.143               0               0                1
         2792.8         1192.64         1347.87               0               0                1
          13954         267.666         3394.76         9789.65               0                1
        13168.1         260.565         4141.58         8703.38               0                1
        2335.71               0         1083.29               0               0                1
        4126.87         771.339         3184.25               0               0                1
        3612.02         868.748         2570.54               0               0                1
        5599.09         551.337         4922.34               0               0                1
        3165.57         959.686         2021.17               0               0                1
         3264.1         929.997         2141.66               0               0                1
        6980.43         489.984         6365.79               0               0                1
        4271.31         652.263         3459.36               0               0                1
         3461.6         800.547         2448.98               0               0                1
        2110.19               0         787.245               0               0                1
        18996.5         218.338         2844.77         15857.8               0                1
        3982.71         725.149          3103.7               0               0                1
        3025.37         973.469         1859.46               0               0                1
        3019.81               0         2138.89               0               0                1
        4272.76         664.878          3460.7               0               0                1
        12206.2         324.031         4241.74         7573.73               0                1
        2367.96         1388.53         722.215               0               0                1
        2339.88         1440.31         630.447               0               0                1
        4123.61         669.733          3323.7               0               0                1
        3789.07         801.826         2810.79               0               0                1
        5189.11         640.865          4404.2               0               0                1
        3751.92               0         2993.66               0               0                1
        2463.27         1437.34         774.411               0               0                1
        23113.9         218.613         2668.54         20177.2               0                1
        5244.86         577.266         4547.21               0               0                1
        1877.55               0         56.1476               0               0                1
        2176.72         1357.53         571.424               0               0                1
        2273.35         1405.44         603.221               0               0                1
        3219.58               0         2352.94               0               0                1
        4175.26         702.965         3313.49               0               0                1
        2478.26         1386.46         828.101               0               0                1
        2313.09         1343.73         722.648               0               0                1
           3915         794.838         2935.88               0               0                1
        4847.39         627.376         4058.78               0               0                1
        2148.28         1773.55         83.4289               0               0                1
        4791.98               0         4227.19               0               0                1
        2674.92          1141.4         1284.55               0               0                1
        2199.93         1871.07         81.5445               0               0                1
         4083.3               0         3459.31               0               0                1
        3638.87               0         2924.77               0               0                1
         3076.8         1107.89         1724.67               0               0                1
        3560.23         789.459         2570.82               0               0                1
        2744.83         1059.67         1464.09               0               0                1
        2524.63         1404.31         863.456               0               0                1
        2175.59         1312.77         582.255               0               0                1
        2400.85            1265         886.325               0               0                1
        2958.77         1157.92         1540.34               0               0                1
        2667.07         1209.07         1220.63               0               0                1
        3850.13               0         3111.29               0               0                1
        2447.76         1362.51         833.719               0               0                1
        5192.37         598.455         4450.75               0               0                1
        5263.95         655.971         4466.56               0               0                1
         3413.6               0         2659.36               0               0                1
        4636.36         717.295         3740.58               0               0                1
        3950.63               0         3278.76               0               0                1
        3289.12         878.322         2196.11               0               0                1
        4418.93               0         3797.04               0               0                1
        2934.41         1125.75         1565.84               0               0                1
        2943.18          1024.2         1677.03               0               0                1
         1862.9               0         18.6291               0               0                1
        3747.67          837.35         2710.77               0               0                1
        3512.26         874.485         2443.24               0               0                1
        2020.07               0         709.665               0               0                1
        3301.54         846.548         2276.79               0               0                1
        2362.19          1419.4         706.018               0               0                1
        3293.39               0          2457.1               0               0                1
        2290.92         1551.34         453.421               0               0                1
        2496.66               0         1490.07               0               0                1
        2478.72         1283.74         943.154               0               0                1
        2608.51         1175.93         1169.64               0               0                1
        3271.89               0          2478.5               0               0                1
        4450.23         698.901         3562.35               0               0                1
         4235.1         740.746         3324.39               0               0                1
        6290.23         464.622         5709.23               0               0                1
        2878.29         969.346         1693.04               0               0                1
           9047         395.344         7274.29         1290.99               0                1
        2789.18         1018.88            1590               0               0                1
        11570.3               0         4464.06         6839.73               0                1
        2542.64         1322.29         960.006               0               0                1
        2223.53         1442.61         544.458               0               0                1
        17232.1         202.618         2867.43         14102.1               0                1
        2953.02         978.779          1754.4               0               0                1
        3323.22         874.784         2263.36               0               0                1
        3473.33         841.571         2457.88               0               0                1
        3353.18         807.899         2359.25               0               0                1
        4438.72         690.984         3560.37               0               0                1
        2444.62         1254.86         936.601               0               0                1
        3134.98         924.204          2004.8               0               0                1
        3786.94         802.537         2822.42               0               0                1
        3448.64               0         2625.56               0               0                1
        2251.02         1571.16         438.236               0               0                1
        4166.93         740.424         3244.01               0               0                1
        4264.56         686.531         3423.75               0               0                1
        3206.93         1004.08         1985.34               0               0                1
        2100.81               0          866.25               0               0                1
        2537.09         1375.94         920.982               0               0                1
        2213.77         1192.26         753.682               0               0                1
        2204.49         1666.78         282.264               0               0                1
        2304.37         1371.28         697.375               0               0                1
         3831.6          778.55         2863.19               0               0                1
        3365.91         864.569         2297.27               0               0                1
        2509.16               0         1489.79               0               0                1
        2178.16         1580.62         339.849               0               0                1
        3031.82         934.761         1892.23               0               0                1
         2448.7         1294.29          914.15               0               0                1
        13115.4               0         3995.75         8853.36               0                1
        3583.15               0         2844.51               0               0                1
        6666.99         518.373         6020.91               0               0                1
        2529.68         1234.01         1052.49               0               0                1
        2454.91         1397.76         803.473               0               0                1
        3363.23         951.523         2200.19               0               0                1
        4027.28         767.801         3126.79               0               0                1
        2082.69               0         544.975               0               0                1
        3477.54         911.351         2399.99               0               0                1
        3884.19               0          3248.2               0               0                1
        4013.87         761.432         3074.19               0               0                1
        2199.88         1554.14         368.958               0               0                1
        4674.82          670.55         3838.88               0               0                1
        2308.35               0         1283.09               0               0                1
        3209.01         1055.33         1913.73               0               0                1
        2990.28         922.339         1862.62               0               0                1
        7676.19         438.707         7137.77               0               0                1
        3496.34               0         2750.66               0               0                1
        4920.47         622.795         4153.71               0               0                1
        2742.64         1055.92         1466.63               0               0                1
        2337.27         1776.18         271.377               0               0                1
        2605.62         1194.55         1151.54               0               0                1
        4694.23         617.061         3926.43               0               0                1
        4361.54         721.027         3478.74               0               0                1
        7608.44         419.847         7105.43               0               0                1
        5148.02         598.719         4397.77               0               0                1
        2620.04         1079.07         1331.49               0               0                1
        5099.32         585.223         4382.38               0               0                1
        2372.61         1540.11         557.307               0               0                1
        2596.25               0         1556.46               0               0                1
        2475.78         1385.36         848.615               0               0                1
        2426.34         1347.21         815.913               0               0                1
        4715.89         616.731         3948.79               0               0                1
        4772.01         611.566         4020.66               0               0                1
        10942.3               0         4979.76         5626.59               0                1
        5580.39         600.651         4842.92               0               0                1
        3915.28               0         3197.06               0               0                1
        4019.83         778.904         3059.01               0               0                1
        3604.24         848.605          2563.8               0               0                1
        2952.68         981.104            1758               0               0                1
        6036.39         507.299          5425.2               0               0                1
         4449.3               0         3851.16               0               0                1
        2900.44         1051.18          1629.9               0               0                1
        5301.99         590.001         4597.72               0               0                1
        2361.62         1317.07         811.094               0               0                1
        4282.08         805.654         3320.91               0               0                1
        9736.35         311.492         5810.58          3532.1               0                1
        2220.87         1532.59         404.414               0               0                1
        3265.23         1007.53         2063.53               0               0                1
        2008.57               0         716.522               0               0                1
        3338.41         929.656         2216.02               0               0                1
        2290.57         1311.29          741.67               0               0                1
        3627.28         804.012         2653.41               0               0                1
         3391.9               0         2575.59               0               0                1
        5742.78         507.179          5116.7               0               0                1
        3846.19         844.699         1000.31               0               0                1
        2924.56         981.742         1730.38               0               0                1
        3163.99          1006.1         1960.41               0               0                1
         2052.8               0         683.123               0               0                1
        2126.11         1021.28          864.96               0               0                1
        3183.67         964.826         2032.35               0               0                1
        4175.19         710.868         3287.77               0               0                1
        4872.55         607.301         4108.47               0               0                1
        3519.42         834.126         2487.82               0               0                1
        3278.45               0         2466.53               0               0                1
        3011.45         1108.06         1657.61               0               0                1
        5822.57         511.473         2203.76               0               0                1
        2880.72         1034.82         1615.32               0               0                1
        3797.36         744.446         2876.42               0               0                1
        5010.88          591.13         4274.74               0               0                1
        2250.23               0         1095.09               0               0                1
        12176.2         290.485         4736.83         7050.84               0                1
        3251.73               0         2444.02               0               0                1
        2078.23         1521.08         298.978               0               0                1
        2664.82         1120.35         1315.49               0               0                1
        3876.42           713.1         2991.97               0               0                1
        4628.54          656.11         3832.43               0               0                1
        5881.39         468.897         5297.59               0               0                1
        3744.58               0         3017.26               0               0                1
        6534.34         478.753          5950.7               0               0                1
        2918.28         1012.44         1677.09               0               0                1
        2403.22               0         1215.46               0               0                1
         3764.1               0         3010.15               0               0                1
        4855.18         666.179         4028.93               0               0                1
        3272.68               0         2473.13               0               0                1
        2477.34         1332.26         900.792               0               0                1
        7256.99               0         6854.43               0               0                1
        2314.99         1476.83         584.442               0               0                1
         2720.6         1152.71         1339.34               0               0                1
        4256.04         752.245         3343.72               0               0                1
        6466.34         498.341         5853.41               0               0                1
        3413.68         851.801         2390.96               0               0                1
        3280.03         863.056         2223.88               0               0                1
        2861.79               0          1811.9               0               0                1
        3405.61          949.89         2276.52               0               0                1
        3698.52         760.234         2751.17               0               0                1
        2213.61               0         1016.45               0               0                1
        2777.83               0         1813.36               0               0                1
        3800.69          859.16         2771.84               0               0                1
        3317.63         918.706         2203.74               0               0                1
        7104.36               0         6674.17               0               0                1
        1935.32               0         526.001               0               0                1
        3887.07         774.582         2940.03               0               0                1
        3303.81         925.083         2181.67               0               0                1
        2512.42         1148.54         1139.78               0               0                1
        2581.81         1297.31         1028.02               0               0                1
         196657               0         264.423               0               0                0
        2466.73         1307.52         919.757               0               0                1
        2771.53         1016.22          1520.1               0               0                1
        5132.78         668.887         4321.35               0               0                1
        3266.39         880.785         2197.05               0               0                1
         2398.7               0         1263.81               0               0                1
        2863.91         1020.03          1634.5               0               0                1
        2499.31         1303.06         962.018               0               0                1
        2503.08          1176.8         1111.77               0               0                1
         2437.3         1286.03         911.788               0               0                1
        5070.09         555.237         4386.78               0               0                1
        5909.07         572.485         5219.19               0               0                1
        5014.79               0         4426.26               0               0                1
        4149.23         702.776         3277.78               0               0                1
        3323.82         969.909         2144.01               0               0                1
        2436.49               0          1362.5               0               0                1
        3312.57               0         2459.59               0               0                1
        4363.65         715.076         3487.17               0               0                1
        4328.47         668.672         3472.01               0               0                1
         4413.4         661.432         3567.81               0               0                1
        2423.53         1222.68         966.003               0               0                1
        3088.89         922.298         1948.51               0               0                1
        6912.28               0         6496.14               0               0                1
        2901.27         939.879         1731.23               0               0                1
        2817.69         1010.12         1589.77               0               0                1
        3383.71         829.347         2374.52               0               0                1
        2620.99         1291.77         1087.14               0               0                1
        2540.41         1132.45         1191.59               0               0                1
        3345.45               0         2592.95               0               0                1
        2870.25               0         2009.53               0               0                1
        2433.28         1395.86         775.139               0               0                1
        4095.43         692.728         3230.93               0               0                1
         3295.5         876.751         2236.55               0               0                1
        6739.04         545.854         6079.63               0               0                1
        2872.32         1142.36         1501.45               0               0                1
         2731.4         1161.95         1334.51               0               0                1
        3291.95         898.274         2207.35               0               0                1
        6475.16         458.718         5898.67               0               0                1
        2521.01         1319.35         952.858               0               0                1
        6864.94         489.393         6245.54               0               0                1
        3810.21          841.79          2758.8               0               0                1
         6730.7               0          6312.8               0               0                1
        3716.08         773.259         2771.34               0               0                1
        3033.64         946.334         1887.73               0               0                1
        2764.41               0         1807.91               0               0                1
         4828.7         678.183         4008.74               0               0                1
        4738.35         612.485         3991.45               0               0                1
        2569.88         1212.32         1125.81               0               0                1
        2857.97         1062.44          1550.2               0               0                1
        3553.79         801.313         2573.34               0               0                1
        8426.86         379.016         7964.33               0               0                1
        4129.43         762.919         3199.69               0               0                1
        6172.57         478.511         5589.99               0               0                1
        4462.28         666.356         3639.05               0               0                1
         2248.8         1387.43          613.59               0               0                1
           3124         1016.17         1916.08               0               0                1
        2288.42          1598.7         429.788               0               0                1
        2611.77          1116.6         1252.52               0               0                1
        2801.88         1137.98         1436.66               0               0                1
        2846.29         1150.54         1459.17               0               0                1
        3098.07         1041.85         1846.11               0               0                1
        3245.97         847.735         2222.96               0               0                1
        4117.14               0         3484.09               0               0                1
        2293.49          1410.8         626.858               0               0                1
        6033.82               0          5591.6               0               0                1
        2612.33         1187.75          1202.1               0               0                1
        2909.47         991.438         1685.74               0               0                1
        8387.83          364.81         7939.97               0               0                1
        2138.95               0          885.09               0               0                1
        2568.58         1242.28         1094.61               0               0                1
        4636.81         710.412         3800.63               0               0                1
        3074.97               0         2276.15               0               0                1
        2616.19               0         1532.03               0               0                1
        3063.17          943.06         1909.29               0               0                1
        2456.96         1481.87          722.78               0               0                1
        2470.53         1233.95         990.046               0               0                1
        3547.43          803.28         2540.86               0               0                1
        3030.75         1036.36         1759.23               0               0                1
        3204.77         945.018         2039.97               0               0                1
        2522.62          1184.8         1131.69               0               0                1
        2860.88               0          1953.1               0               0                1
        2389.06         1307.29         846.774               0               0                1
        3908.21         781.824            2974               0               0                1
        2424.08         1570.49         585.983               0               0                1
        2343.93         1334.91         779.228               0               0                1
        3183.13          908.75         2082.07               0               0                1
        5300.19               0         4803.27               0               0                1
        3025.88         1066.18         1765.85               0               0                1
           2963         1025.58         1723.97               0               0                1
        3135.25         1026.36         1926.52               0               0                1
        2358.14         1587.11         494.151               0               0                1
        2694.14               0          1705.8               0               0                1
        2707.34               0         1800.56               0               0                1
        3442.83         884.947          2367.7               0               0                1
        2530.02         1186.77         1094.39               0               0                1
        6109.41         493.985         5493.37               0               0                1
        2650.69         1160.88         1263.52               0               0                1
        3202.17               0         2358.05               0               0                1
        3004.96               0         2119.54               0               0                1
        5505.52         522.768         4867.55               0               0                1
        2240.49         1660.66          299.04               0               0                1
        2528.45          1306.8         954.446               0               0                1
        5695.93         516.779         5043.53               0               0                1
        5066.99         659.456         4239.87               0               0                1
        5260.28         538.245         4583.96               0               0                1
        2463.05          1337.3         884.076               0               0                1
        3466.15         890.221         2393.49               0               0                1
        6524.74         453.114         5967.02               0               0                1
        4672.14         684.225         3840.74               0               0                1
        4437.78               0         3793.35               0               0                1
        2597.93         1469.13          813.68               0               0                1
        2515.28               0            1511               0               0                1
        1999.02               0         695.182               0               0                1
        2434.02         1505.66         645.651               0               0                1
        4661.67         691.151         3793.91               0               0                1
        2168.02         1618.34         293.841               0               0                1
        9199.66         402.756         7098.34               0               0                1
        6591.75         480.783         1484.97               0               0                1
        3806.18         864.847         2767.46               0               0                1
         2462.1         1248.84         959.369               0               0                1
        3715.97         858.007         2665.79               0               0                1
        1863.72               0         194.259               0               0                1
        2967.48         1044.28         1711.48               0               0                1
        3347.33         915.878         2235.88               0               0                1
        3107.34         897.415         1990.39               0               0                1
        4436.78           630.3         3677.02               0               0                1
        6282.95         438.717         5721.67               0               0                1
        4523.35         604.691         3771.61               0               0                1
        3257.91         932.229         2102.81               0               0                1
        7570.23         368.493         7093.58               0               0                1
        2687.75         1164.19         1261.75               0               0                1
        3822.29         879.844         2768.02               0               0                1
        2373.04          1503.2         600.571               0               0                1
         3000.6         1019.79         1757.18               0               0                1
        3243.92          1043.5         1995.11               0               0                1
        2589.68         1149.88         1208.75               0               0                1
        2385.98               0         1285.67               0               0                1
        2366.12               0         1236.08               0               0                1
           2550         1126.84         1205.35               0               0                1
        2698.93               0         1763.96               0               0                1
        4081.85               0         3433.95               0               0                1
