         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        929.945         9.06337         398.707         124.238               0                1
        159.075         22.8445         131.485               0               0                1
        131.096               0         42.6363               0               0                1
        445.438         21.0869          420.46               0               0                1
        160.843         41.4972          97.257               0               0                1
        257.114               0         107.815               0               0                1
        151.349               0         18.4685               0               0                1
        501.358         9.33027         183.034               0               0                1
        459.863         31.2878          315.53               0               0                1
        165.964               0         152.374               0               0                1
        469.391         20.5867         445.683               0               0                1
         438.78               0         271.651               0               0                1
        178.045         18.1322         93.7844               0               0                1
        335.079               0         325.804               0               0                1
        224.299         18.5691         34.5371               0               0                1
        211.255          18.551         71.4705               0               0                1
        303.205         19.0153          270.17               0               0                1
        107.595               0         74.4862               0               0                1
        317.797         21.1925         173.306               0               0                1
        182.144               0         155.466               0               0                1
         255.08         24.5754         214.516               0               0                1
        267.488               0         222.153               0               0                1
        288.093               0         262.269               0               0                1
        616.626               0         464.789               0               0                1
        281.199         16.4405         22.4133               0               0                1
        104.034         58.5851         40.6256               0               0                1
        285.746               0         264.289               0               0                1
        267.288         25.7805         218.954               0               0                1
        319.286         30.0856         62.3524               0               0                1
        128.393         92.7726         30.0153               0               0                1
        414.701           14.24         392.718               0               0                1
        175.858          89.932         65.2283               0               0                1
        155.335         23.9703          124.29               0               0                1
        372.217         17.5712        0.546596               0               0                1
        245.171         19.7239         222.702               0               0                1
        130.511               0         102.234               0               0                1
        336.825               0         326.042               0               0                1
        340.856         11.7127         326.146               0               0                1
        200.288         18.9752         176.054               0               0                1
        122.117               0         102.483               0               0                1
        229.567         20.7677         198.173               0               0                1
        324.536         13.2977         308.896               0               0                1
         158.48               0         136.661               0               0                1
        342.235          38.744         295.965               0               0                1
         349.34         173.356         36.3165               0               0                1
        155.331               0         103.939               0               0                1
        177.767          45.388         128.457               0               0                1
         113.69         37.1686         18.3087               0               0                1
        469.691          11.294         455.452               0               0                1
        623.861         235.506         384.912               0               0                1
         155.73               0         49.2796               0               0                1
        441.328         13.2781         425.579               0               0                1
        163.143         29.0498         127.136               0               0                1
        138.655               0         10.3756               0               0                1
        263.067         13.1749         37.2811               0               0                1
