         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        311.079         12.6086         76.0775               0               0                1
        293.067               0         280.137               0               0                1
        149.801         70.9317         74.3375               0               0                1
        275.565               0         112.387               0               0                1
        281.543         18.9064         212.841               0               0                1
          271.2         16.2393         249.099               0               0                1
         137.88         40.6909         91.9967               0               0                1
        376.063          14.832         354.276               0               0                1
         98.304               0         33.7207               0               0                1
         361.97         14.4119         338.808               0               0                1
        260.384         14.8196         241.828               0               0                1
        202.462         31.6554         124.972               0               0                1
        134.283         24.1524         102.433               0               0                1
        180.498         22.6203         151.369               0               0                1
        378.352         9.67049         366.059               0               0                1
        392.559         14.8867         374.043               0               0                1
        385.326         12.9032         147.172               0               0                1
        366.081         11.6124         351.238               0               0                1
        131.071         31.8991         93.2999               0               0                1
        455.101         15.4375         46.0736               0               0                1
        266.261               0         43.7245               0               0                1
        222.621         82.1669         136.516               0               0                1
        160.012         21.3134         28.1239               0               0                1
        213.454               0         66.6114               0               0                1
        192.365         24.2758         164.979               0               0                1
        245.794         73.2007         163.363               0               0                1
        1061.54         17.4166         315.193         411.879               0                1
        477.378          9.9077         100.567               0               0                1
        481.402         9.58577          185.69               0               0                1
        295.921         15.1074         278.643               0               0                1
        227.648         19.7727         206.157               0               0                1
        160.439         37.2031         115.964               0               0                1
        168.161               0          44.803               0               0                1
        280.765               0         61.7651               0               0                1
        139.969          42.386         91.2868               0               0                1
        585.128               0         577.515               0               0                1
        73.0995               0         39.3778               0               0                1
         293.27         12.7456         270.099               0               0                1
        152.873               0         134.768               0               0                1
        160.183               0         140.062               0               0                1
        247.763         12.9467          232.36               0               0                1
        171.535               0         148.375               0               0                1
        149.529         24.0622         38.4885               0               0                1
        90.4754               0         61.9597               0               0                1
        262.162         16.6524         228.872               0               0                1
          182.6         26.2553         32.7645               0               0                1
        279.383               0         263.154               0               0                1
        421.952               0         408.235               0               0                1
        202.314               0         183.146               0               0                1
         341.32         15.1822         320.912               0               0                1
        249.539               0         87.1127               0               0                1
        183.463         14.6917         165.532               0               0                1
        127.117          94.191           26.87               0               0                1
        174.273         28.3643         142.171               0               0                1
         180.67         17.6087         159.883               0               0                1
        282.563         17.1159         259.856               0               0                1
        403.388               0         161.513               0               0                1
        520.944          21.145         497.172               0               0                1
        330.682          15.454         290.196               0               0                1
        279.638         31.0728         241.647               0               0                1
        309.371               0         258.534               0               0                1
        198.486               0         104.366               0               0                1
        171.358         51.8257         114.678               0               0                1
        559.131               0         47.5938               0               0                1
         126.55               0         63.4983               0               0                1
        447.239               0         434.693               0               0                1
         281.69               0         260.541               0               0                1
        261.935         74.5797         39.1147               0               0                1
         153.36         28.0291         117.382               0               0                1
        425.431               0         415.505               0               0                1
        133.361         64.6806         45.0378               0               0                1
        174.132         31.7122         41.4577               0               0                1
        307.692               0         295.648               0               0                1
         331.57         46.0289         227.868               0               0                1
        114.677               0         25.9299               0               0                1
        221.819          18.648         198.641               0               0                1
        158.345               0         140.396               0               0                1
        288.583         19.9121          259.26               0               0                1
        387.211               0         243.651               0               0                1
        81.5869               0         29.0299               0               0                1
        218.229               0         206.332               0               0                1
        360.806         39.2302         307.864               0               0                1
        334.812               0         253.822               0               0                1
        85.7654               0         12.2688               0               0                1
        171.638         18.2749         147.761               0               0                1
        282.723               0         16.0368               0               0                1
        420.578               0         408.282               0               0                1
        237.944         18.7704         214.289               0               0                1
        335.234         18.0439         309.592               0               0                1
        412.603               0         203.086         73.5293               0                1
        395.857               0         384.877               0               0                1
        347.145         20.6105         322.532               0               0                1
        226.168         12.3791         185.358               0               0                1
        1283.48         9.98306         379.256         613.231               0                1
        131.904         38.9645          87.101               0               0                1
        144.676               0         81.1048               0               0                1
         404.69               0         395.273               0               0                1
        315.636         18.4984          35.499         7.45321               0                1
        340.346         40.9222         168.199               0               0                1
        341.353         24.8495         155.988               0               0                1
        364.247               0         193.194               0               0                1
        508.574           28.38         248.558               0               0                1
         303.22               0         285.961               0               0                1
        181.697               0         100.635               0               0                1
        210.214         29.0937         178.195               0               0                1
        388.338         12.1567           371.8               0               0                1
        118.782         38.3457         75.7507               0               0                1
        330.272         124.694         201.661               0               0                1
        246.234         27.4169         215.776               0               0                1
        164.833         23.5038          134.24               0               0                1
        200.963         49.9855         29.0012               0               0                1
        596.341               0         299.178         20.1634               0                1
        120.599               0         55.8979               0               0                1
        118.861         82.9008         30.7373               0               0                1
        258.887         20.9863         234.235               0               0                1
         210.47         62.9483         60.7097               0               0                1
        129.261               0         39.4918               0               0                1
        858.401         9.34571         265.727               0               0                1
        182.826               0         69.5567               0               0                1
        256.792               0         244.846               0               0                1
        232.626         23.8925         195.281               0               0                1
        504.049          17.787         470.349               0               0                1
         505.37         45.2389         457.579               0               0                1
        119.371               0         59.4809               0               0                1
        329.189         17.2849         307.811               0               0                1
         427.49               0          419.84               0               0                1
        135.111               0         20.8615               0               0                1
        356.848         24.3283         329.869               0               0                1
        234.509               0         219.491               0               0                1
        330.975           15.33         310.631               0               0                1
        259.196         99.9423         89.0487               0               0                1
        395.325          15.608         377.355               0               0                1
        139.194         39.1559         96.9137               0               0                1
        429.103         14.6874          411.63               0               0                1
         155.24         28.1267         121.213               0               0                1
        438.117         14.7991         394.102               0               0                1
         478.59               0         471.135               0               0                1
        1673.77         17.7274         101.383               0               0                1
        696.866          13.574         455.724         222.661               0                1
        164.666         28.3539         131.389               0               0                1
         259.75         21.8474         228.409               0               0                1
        364.527         43.1276         211.232               0               0                1
        166.632         23.8966         139.679               0               0                1
        178.612               0         168.171               0               0                1
        296.042          104.74         188.614               0               0                1
        677.367         16.9952         204.253         41.9793               0                1
        328.943         23.2994          291.55               0               0                1
        472.209         32.9468         291.886               0               0                1
         173.63         27.8098         140.176               0               0                1
          635.8         12.4966          621.21               0               0                1
        362.321         19.4448          309.61               0               0                1
        384.882         21.3944         360.417               0               0                1
        230.125               0         211.664               0               0                1
        166.127               0         149.767               0               0                1
        230.597         14.5968         212.863               0               0                1
        369.488         11.7475          355.34               0               0                1
        226.769               0          208.17               0               0                1
        252.141          19.801         227.934               0               0                1
        122.781               0         13.8546               0               0                1
        133.658               0         95.4077               0               0                1
        350.082               0         141.268         6.82549               0                1
        143.397         64.5835         45.5719               0               0                1
        121.024          46.283         70.3868               0               0                1
        575.124          12.985         560.004               0               0                1
        362.932         14.9565         243.235               0               0                1
        178.464         71.7934          55.397               0               0                1
        186.642               0         167.486               0               0                1
        181.895         21.6134         147.789               0               0                1
        674.375         10.4857         51.0121               0               0                1
        109.454               0         55.5026               0               0                1
        270.244         32.8311         220.411               0               0                1
        152.463               0         62.2837               0               0                1
        302.668         12.6276         53.1568               0               0                1
        526.297          12.936          484.38               0               0                1
         222.86               0         60.6986          2.7917               0                1
        174.667         16.7764         151.474               0               0                1
        239.537         18.5432         202.528               0               0                1
        134.658               0         93.3465               0               0                1
        274.313         17.4184         254.438               0               0                1
        122.182         33.4431         44.7397               0               0                1
        246.874         19.8902         217.907               0               0                1
         417.76               0         407.317               0               0                1
        219.812         49.8808         164.436               0               0                1
        172.893               0         151.654               0               0                1
         436.14          8.2965         425.333               0               0                1
        117.785         32.1287         77.6239               0               0                1
        358.107         9.11185         178.401               0               0                1
        133.567               0          115.34               0               0                1
        166.491         81.4538         76.8689               0               0                1
        451.887         198.713         248.406               0               0                1
        410.468         24.2349         228.555               0               0                1
        398.262         18.2266         90.9658               0               0                1
        166.837         36.6464         111.662               0               0                1
        310.841               0         95.1811               0               0                1
        222.929         20.0405         37.2482               0               0                1
        102.502               0         76.2612               0               0                1
        170.741         21.3896          146.59               0               0                1
        1011.86          10.978         170.954         680.691               0                1
        173.585         53.4396         111.833               0               0                1
        131.204               0          92.688               0               0                1
        401.707               0         387.511               0               0                1
        598.584         18.5347          302.57         273.481               0                1
        131.378         24.5715          83.958               0               0                1
         244.87         18.0007         213.347               0               0                1
        192.538         131.574         54.8372               0               0                1
        487.715         9.59983         475.952               0               0                1
        154.853         101.461         48.9534               0               0                1
         248.02         14.3076         231.156               0               0                1
        995.592         20.3718         205.526         768.092               0                1
        127.528         51.7055          42.329               0               0                1
        208.766         93.7142         109.912               0               0                1
        478.469          13.122         462.348               0               0                1
        190.516               0         114.944               0               0                1
        2204.71         39.3272          579.61         99.9407               0                1
        258.528               0         61.9741               0               0                1
        292.628               0         188.757               0               0                1
        126.015         59.5617           59.97               0               0                1
        120.842         63.9433          50.289               0               0                1
         211.34         28.8457         54.4558               0               0                1
        81.5751               0         2.49039               0               0                1
        443.127         16.7368         257.111               0               0                1
        209.315         28.0088         175.471               0               0                1
        434.712         12.6067         420.343               0               0                1
        149.704         3.27801         123.941               0               0                1
        561.692         11.5492         547.606               0               0                1
        158.659         29.1248           118.7               0               0                1
        185.995               0         166.587               0               0                1
        252.242               0         59.8794               0               0                1
        186.684         22.4462         149.869               0               0                1
        97.5651         33.1442         56.1408               0               0                1
        126.468         36.1661         83.1013               0               0                1
         214.96         20.5332         176.221               0               0                1
        251.733          16.981          226.88               0               0                1
            350         20.6745         311.092               0               0                1
         545.17         12.2423         530.428               0               0                1
        165.221          20.186         142.178               0               0                1
        169.024               0         147.833               0               0                1
        147.559         60.0736         80.5607               0               0                1
        144.125               0          65.376               0               0                1
        277.442               0         266.776               0               0                1
        232.032               0         214.392               0               0                1
        207.468         102.122         48.7008               0               0                1
        206.594               0         185.489               0               0                1
        319.448         33.4268         144.437               0               0                1
        206.614         18.5817         184.417               0               0                1
         87.671               0         35.1578               0               0                1
        137.674               0         99.0489               0               0                1
        106.968               0         79.0132               0               0                1
        288.808         13.0704         248.684               0               0                1
        466.418         28.5278         435.192               0               0                1
        150.981          33.327         98.4475               0               0                1
        329.435         14.1325         312.441               0               0                1
        220.088         15.4772         2.59972               0               0                1
        556.677               0         21.4904               0               0                1
        171.106               0         106.723               0               0                1
        111.928               0          26.302               0               0                1
        89.9105               0         53.8236               0               0                1
        200.736         37.0019          69.853               0               0                1
        216.497         30.8911         183.303               0               0                1
