         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        299.923         20.5324         276.495               0               0                1
        203.403               0         186.708               0               0                1
        201.923               0         187.666               0               0                1
        305.854         108.458         109.938               0               0                1
         376.62         22.8059         92.5684               0               0                1
        458.435         23.1563         431.057               0               0                1
        274.487         27.3285          243.37               0               0                1
        265.979               0         251.681               0               0                1
        445.428         12.6342         429.698               0               0                1
        134.213               0         111.875               0               0                1
        119.345         27.5839         86.9929               0               0                1
        115.253               0         85.6162               0               0                1
        198.646         17.9283          172.93               0               0                1
        210.118         17.2069         167.362               0               0                1
        258.132         14.0296         242.162               0               0                1
        89.9495               0         46.3468               0               0                1
        165.031               0         148.044               0               0                1
        256.692         48.4147         200.264               0               0                1
        143.601         25.1884         115.479               0               0                1
        336.005          21.854         290.913               0               0                1
        166.654         29.9927         131.902               0               0                1
        117.649               0         77.5692               0               0                1
        259.511         85.7664         46.2145               0               0                1
         434.37         38.5239         285.053               0               0                1
        266.913          19.068         218.146               0               0                1
         282.88          15.676         263.381               0               0                1
        262.521               0         200.659               0               0                1
        236.377         38.5012         193.767               0               0                1
        146.498         48.7042         88.6564               0               0                1
        359.124         15.6697         282.934               0               0                1
        321.557               0         307.336               0               0                1
        517.484         31.4177         483.959               0               0                1
        147.703               0         10.4654               0               0                1
        288.794         16.1443         198.167               0               0                1
        117.439         31.7872          80.622               0               0                1
        121.237         69.2926         43.8733               0               0                1
        164.789         25.9029         20.5015               0               0                1
        419.239         10.8682         405.551               0               0                1
         119.13         37.7036         68.9535               0               0                1
        158.579               0         141.443               0               0                1
        555.181         11.7144         179.982               0               0                1
        397.539         16.6396         236.618               0               0                1
        717.829         9.31938         706.372               0               0                1
        263.397         29.2698         2.01008               0               0                1
        190.956         42.7776         45.7875               0               0                1
        322.051               0         310.991               0               0                1
        89.3306               0         43.4967               0               0                1
        358.866               0         348.438               0               0                1
        177.226         25.3728         147.774               0               0                1
        721.568         17.9207         700.948               0               0                1
        395.736         12.3309         377.583               0               0                1
        167.158               0         23.3509               0               0                1
        320.194         19.8851         298.279               0               0                1
        547.579         23.3159          375.38               0               0                1
        132.042            4.52         7.81476               0               0                1
        230.651               0         204.738               0               0                1
        299.183         13.3496         278.676               0               0                1
         536.52         16.4881         466.519               0               0                1
        313.172               0         6.68582         10.1604               0                1
         126.04               0         44.6804               0               0                1
        226.766               0         207.066               0               0                1
        475.064               0          250.92         68.3044               0                1
         278.32         16.7633         90.3421               0               0                1
        342.535         12.6032         327.774               0               0                1
        112.708               0         44.5131               0               0                1
        258.685         43.5577         179.304               0               0                1
        221.084               0         205.304               0               0                1
        177.438               0         163.634               0               0                1
        372.846               0         359.996               0               0                1
        287.663         19.1692         266.375               0               0                1
        173.473         19.1859          150.95               0               0                1
        351.957         12.1778         335.025               0               0                1
        123.648               0          90.913               0               0                1
        236.909         19.6044         197.171               0               0                1
        415.638               0         404.907               0               0                1
        200.225               0         35.4098               0               0                1
        141.744          55.127         77.3756               0               0                1
        270.182         18.2596         247.749               0               0                1
        434.115         14.2787         69.5185               0               0                1
        78.5641               0         10.2065               0               0                1
        180.833         39.2563         119.328               0               0                1
        242.994         13.3134          225.92               0               0                1
        563.277         9.74516          551.47               0               0                1
        377.773          15.611         360.093               0               0                1
        312.377         17.7702         94.6644               0               0                1
        130.338               0         41.6575               0               0                1
        643.345         13.6148         581.032         46.9742               0                1
        186.929         42.1936         138.886               0               0                1
        274.514         19.6838         251.171               0               0                1
        390.379               0         379.862               0               0                1
        84.3609               0          40.167               0               0                1
         790.33         11.3861         268.412               0               0                1
         446.42               0         422.994               0               0                1
        100.154         19.6063         2.30073               0               0                1
        250.588         57.5749         24.3302               0               0                1
        262.508               0          249.91               0               0                1
        131.288          30.085         93.4652               0               0                1
        414.571         16.2825         195.996               0               0                1
        290.911         17.3857         215.949               0               0                1
        546.526         23.7037         207.223         105.707               0                1
        403.339         19.9007         370.834               0               0                1
        202.663         63.0569         36.2427               0               0                1
        181.111         34.9215         128.395               0               0                1
         121.34         45.5794          27.537               0               0                1
        222.115         26.5498           191.3               0               0                1
        280.777         14.2556         105.775               0               0                1
        319.891               0         212.803               0               0                1
        570.994          9.2463          558.46               0               0                1
        186.415               0         167.706               0               0                1
        462.901         13.2455         446.051               0               0                1
        392.764         11.7226          375.24               0               0                1
        470.852         10.0056         459.536               0               0                1
        167.485               0         142.989               0               0                1
        212.974         22.8569          183.77               0               0                1
        193.062         23.8786         123.885               0               0                1
         863.75         14.4333         328.919         517.097               0                1
        150.947               0         127.617               0               0                1
        207.861               0         188.038               0               0                1
        206.572               0         51.4484               0               0                1
        88.8315               0         22.3814               0               0                1
        483.923               0         471.335               0               0                1
        186.888               0         138.264               0               0                1
        428.598         33.8946         391.906               0               0                1
        185.028         27.3789         136.128               0               0                1
        313.443          12.761         298.611               0               0                1
         273.07         25.7981         235.964               0               0                1
        597.471               0         452.643               0               0                1
        252.744         21.4384         213.758               0               0                1
        365.297         16.9388         135.855         71.6646               0                1
        262.353         18.0304         238.818               0               0                1
        148.622               0         56.6689               0               0                1
         172.56               0         155.497               0               0                1
        337.258         16.0181          203.29               0               0                1
