         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        2310.73         1840.21         183.078               0               0                1
        4642.98         708.852         3793.17               0               0                1
        2050.74               0         737.114               0               0                1
        2201.47         1247.98         709.121               0               0                1
        6052.05             564         5357.21               0               0                1
        3194.93           884.8         2110.98               0               0                1
        5258.01         555.743         4557.33               0               0                1
           2811         989.893          1624.8               0               0                1
        9912.66               0         5638.59         3921.98               0                1
        6836.13         511.279         6208.75               0               0                1
        2688.93         1104.86          1368.2               0               0                1
        2096.65               0         741.722               0               0                1
        3145.08         1039.16         1912.81               0               0                1
        5584.28         559.897         4882.07               0               0                1
        2203.53         1484.72          463.69               0               0                1
        3070.92         987.339          1861.5               0               0                1
        2930.12          1102.7          1603.7               0               0                1
        3404.19         827.093          2402.8               0               0                1
        5866.47         514.112         5197.32               0               0                1
        5038.46         552.702          4341.2               0               0                1
        4209.88         742.489         3293.01               0               0                1
        2462.35         1297.63         910.713               0               0                1
        2490.08         1241.75         1032.16               0               0                1
        3552.57         821.574          2531.2               0               0                1
         2536.1         1313.08         969.758               0               0                1
        2412.98         1352.24         817.459               0               0                1
        2233.01         1732.81         233.048               0               0                1
        7125.56         500.147         6508.79               0               0                1
           2004               0         544.545               0               0                1
        2378.97               0         1201.67               0               0                1
        3859.93               0         3142.67               0               0                1
        18413.6         167.381          2670.7         15534.7               0                1
        2710.15               0         1795.89               0               0                1
        5480.42         580.599         4750.77               0               0                1
        3086.16         1041.17         1810.13               0               0                1
        2639.85         1194.68         1194.79               0               0                1
        2932.59         1065.52         1625.12               0               0                1
        2540.51         1243.64         1061.96               0               0                1
        3453.72         835.997            2453               0               0                1
        3208.08         929.203         2069.45               0               0                1
        2272.33               0         1162.93               0               0                1
        2180.06         1489.58         417.262               0               0                1
         2634.8         1211.16         1176.05               0               0                1
        6280.75               0         5869.76               0               0                1
        4543.61         705.968          3689.1               0               0                1
        3484.59         840.954         2460.47               0               0                1
        3497.31               0         2687.58               0               0                1
        4066.56         738.494         3157.69               0               0                1
        3187.58            1016         1958.17               0               0                1
        2343.63         1962.91         69.9491               0               0                1
        2675.88         1084.01         1381.03               0               0                1
        4605.32         642.902         3820.85               0               0                1
        2486.41               0         1410.38               0               0                1
         2976.7         1073.04         1665.17               0               0                1
        3703.14         816.321         2710.03               0               0                1
        4217.54         742.454         3312.41               0               0                1
        2285.72               0         1100.12               0               0                1
        4790.43         640.109         3998.16               0               0                1
        3831.04         765.596         2882.27               0               0                1
        2626.28         1185.17          1212.7               0               0                1
        14701.3         227.398         3662.03         10727.5               0                1
        17048.1          234.39         3078.42         13690.5               0                1
        2762.08         1024.93         1524.31               0               0                1
        2242.63         1906.47         59.8444               0               0                1
        2525.77         1219.27         1068.24               0               0                1
        6462.74         509.086          5835.6               0               0                1
        2207.03         1533.47         410.859               0               0                1
        14011.5         230.758          4096.6         9609.03               0                1
        2913.04         986.011         1725.18               0               0                1
        8870.24         385.742         6914.95          1448.6               0                1
        3161.02         967.227         1968.71               0               0                1
        2182.78         1627.71         321.181               0               0                1
        3391.96         861.982         2324.54               0               0                1
        2123.53         1757.84         97.1201               0               0                1
        2285.78         1585.64         438.437               0               0                1
        2976.53         966.986         1803.46               0               0                1
        1866.76               0         219.773               0               0                1
        2878.48         972.354          1705.8               0               0                1
        2675.29          1126.4         1325.65               0               0                1
        3043.56         974.511         1857.62               0               0                1
        3026.22         968.948         1831.12               0               0                1
         5509.6         551.258         4820.56               0               0                1
        9209.87           352.7         6325.51         2459.93               0                1
        2478.84         1443.84         764.788               0               0                1
        5497.96         527.393          4839.6               0               0                1
        2242.62         1642.56         348.767               0               0                1
         2982.4         986.453         1765.68               0               0                1
        14307.6         321.688         3391.52           10532               0                1
        2979.42         956.666          1810.4               0               0                1
        4394.36         623.052         3622.19               0               0                1
        2942.39         1085.02         1629.91               0               0                1
        2757.45         1071.11         1488.05               0               0                1
        6007.81         535.465         5356.82               0               0                1
         2314.5         1388.36         673.192               0               0                1
         3615.7         804.637         2637.19               0               0                1
        2788.73               0         1865.13               0               0                1
        3578.32         786.482         2593.29               0               0                1
        2259.65         1439.42         555.865               0               0                1
        2557.09         1154.39         1192.92               0               0                1
        2253.38         1401.54         603.967               0               0                1
        2120.03         1394.69         461.092               0               0                1
        4161.26         729.877         3280.42               0               0                1
        3282.66          981.38         2094.96               0               0                1
        2393.61               0         1232.24               0               0                1
        2306.69               0         1172.33               0               0                1
        2610.04         1201.06         1164.85               0               0                1
        2181.62         1758.39          159.56               0               0                1
        3822.16         834.854         2818.89               0               0                1
        3654.68         821.162         2649.08               0               0                1
        2924.94         994.215         1738.12               0               0                1
        3262.13         871.229         2206.52               0               0                1
        4563.07         731.642         3674.45               0               0                1
        4423.75               0         3832.77               0               0                1
         3940.6         711.719         3052.38               0               0                1
        7934.64         435.694          7392.3               0               0                1
        4040.61         777.229         1848.89               0               0                1
        2869.77         1076.16         1581.16               0               0                1
        2368.96          1516.2         594.762               0               0                1
        3186.85         1053.35         1926.07               0               0                1
        3553.37         802.255          2568.4               0               0                1
         2992.8         1059.38         1707.59               0               0                1
         2942.2         1044.03         1681.29               0               0                1
        2398.47         1375.97         807.215               0               0                1
        3571.98         887.359         2463.61               0               0                1
        2337.84               0          1210.9               0               0                1
        2292.38         1579.42         452.384               0               0                1
        6096.91               0         5639.82               0               0                1
        2226.54         1262.79         707.978               0               0                1
        2227.63         1436.44         521.133               0               0                1
        2225.55               0         898.248               0               0                1
        2594.35            1140         1237.01               0               0                1
           2759         995.655         1566.99               0               0                1
        3167.94         888.992         2059.24               0               0                1
         3413.3         800.508         2455.79               0               0                1
        2766.61         1066.09         1468.03               0               0                1
        2525.18               0         1476.85               0               0                1
        2196.91         1629.42         293.497               0               0                1
        3384.04         864.428         2345.93               0               0                1
        4318.12         633.191         3519.29               0               0                1
        4313.07         703.306          3454.4               0               0                1
        2350.66         1353.82         760.205               0               0                1
        2132.22         1413.17         460.881               0               0                1
        3948.64         730.926         3047.77               0               0                1
        2436.15         1210.37         1014.58               0               0                1
        3513.68         927.882         2386.04               0               0                1
        2024.67               0         485.354               0               0                1
        2178.09               0         908.751               0               0                1
        7317.85         449.788         6753.63               0               0                1
        2365.42         1303.13         832.273               0               0                1
        3321.33         919.688         2207.91               0               0                1
        3123.99          891.58         2029.22               0               0                1
        3700.68         753.959         2785.34               0               0                1
        3346.98         943.025         2209.74               0               0                1
        3099.45         1138.82         1730.56               0               0                1
         3501.1         840.845         2482.93               0               0                1
        2917.68               0         1989.27               0               0                1
        3514.84         826.253         2510.42               0               0                1
        2759.06         1068.31          1486.6               0               0                1
        3174.26         979.689          1957.4               0               0                1
        2491.79         1311.04         929.894               0               0                1
        3260.96         894.498         2167.05               0               0                1
        3900.13          767.17         2964.76               0               0                1
        2022.42               0         711.884               0               0                1
        9204.78         350.242         6201.74         2574.13               0                1
        3016.94         1067.97         1711.52               0               0                1
        3744.56         848.867         2721.46               0               0                1
        2627.24         1373.85         977.033               0               0                1
        2808.57         1153.97         1416.24               0               0                1
        2776.87         1045.41          1507.3               0               0                1
        2614.83         1102.55          1283.7               0               0                1
         2228.3         1503.31         458.856               0               0                1
        2600.26         1210.22         1128.53               0               0                1
        2391.54         1354.54         768.213               0               0                1
        3410.16         857.995         2360.15               0               0                1
         3141.5         940.239         2026.61               0               0                1
        2178.47               0         772.965               0               0                1
        3200.44         928.154         2099.75               0               0                1
        7956.26         423.017         7420.64               0               0                1
        3311.92         854.252         2256.74               0               0                1
        5098.01         675.794         4268.01               0               0                1
        2091.73         1294.21         532.838               0               0                1
        4390.78               0         3809.28               0               0                1
        2759.22               0         1804.74               0               0                1
        3810.01         782.452         2860.84               0               0                1
        2375.77         1322.86         830.317               0               0                1
        3466.35         825.757         2444.23               0               0                1
        2146.34               0          911.99               0               0                1
        3715.78         771.195         2759.72               0               0                1
        4442.92         633.779         3675.17               0               0                1
         6858.1          409.28          6355.9               0               0                1
        5335.45         587.734         4613.58               0               0                1
        2939.91         998.922         1724.63               0               0                1
        2180.46         1629.78         301.351               0               0                1
        3534.65         916.802         2442.69               0               0                1
        3319.89         976.893         2118.23               0               0                1
