         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        1173.92         14.1384         114.375         610.445               0                1
        715.219          5.9709         704.506               0               0                1
        231.559               0          103.86               0               0                1
        2350.98         77.5768         138.327         2097.93               0                1
        269.668         22.7976         194.326               0               0                1
        394.563         21.0367         370.417               0               0                1
         370.35         16.2988         351.557               0               0                1
        124.879               0         35.8547               0               0                1
        513.858         11.7521         242.792           254.5               0                1
        381.077               0          157.21               0               0                1
        424.101         15.4607         406.608               0               0                1
        1506.31          12.609         209.025         1178.68               0                1
        788.867               0         241.464           84.49               0                1
        210.353         17.9756         172.675               0               0                1
        362.024          11.881         319.243               0               0                1
        1047.39         37.7556         567.447               0               0                1
        1625.97         8.70871         684.436          252.68               0                1
        259.063               0         188.084               0               0                1
        204.073         31.3511         73.9635               0               0                1
        296.643         12.0205         275.318               0               0                1
        456.983               0         331.388               0               0                1
        447.353          27.721         242.442               0               0                1
        109.577               0         11.0511               0               0                1
        183.107         33.7443          146.03               0               0                1
        1344.75               0         21.9669          343.67               0                1
        271.837               0         257.905               0               0                1
        417.207         13.7094         267.989               0               0                1
        704.143               0         1.63548               0               0                1
        109.146         21.3173         11.5849               0               0                1
        701.628         22.1474         242.139         28.6862               0                1
        836.325         8.13331         160.179         666.632               0                1
        130.354         29.5334         17.4706               0               0                1
        164.198         124.894         34.6081               0               0                1
        269.217               0         253.722               0               0                1
        277.079         14.6148         259.449               0               0                1
        256.528               0          198.86               0               0                1
        305.509         19.8878         282.461               0               0                1
         122.02         69.5069         46.4539               0               0                1
        2173.51         3.83581         498.793         890.437               0                1
        254.876         17.4979          230.71               0               0                1
        1525.63         12.2791          174.62         153.847               0                1
        127.004          38.685         84.8973               0               0                1
        111.731               0         74.3624               0               0                1
        105.439         52.1454         44.9611               0               0                1
        301.927         16.5973          281.71               0               0                1
        1205.18               0         298.501         158.882               0                1
        196.831         21.9209         167.934               0               0                1
        238.491               0         221.607               0               0                1
        174.847         33.5184         121.448               0               0                1
        363.894               0         355.969               0               0                1
        208.748         17.6403         41.9626               0               0                1
         1206.7               0         199.203         1000.66               0                1
        75.3417               0          32.598               0               0                1
         86.357               0         38.8494               0               0                1
        208.753               0         144.363               0               0                1
        116.639               0         91.0167               0               0                1
        137.477         91.3256         39.7447               0               0                1
        186.588               0          170.08               0               0                1
        389.118         9.71964         374.616               0               0                1
        286.134         14.0841         90.9402               0               0                1
        287.705               0          246.29               0               0                1
        191.915         97.9181         81.3834               0               0                1
         171.68               0         60.5444               0               0                1
        554.065               0         545.554               0               0                1
        277.021         12.9883          257.17               0               0                1
        122.599         24.7988         86.5428               0               0                1
        81.8416               0         45.0034               0               0                1
         190.07               0         112.647         17.0121               0                1
        139.568               0         5.64746               0               0                1
        360.136         17.1119         248.039               0               0                1
        1844.37         5.92492          516.71         401.685               0                1
        175.433         23.8659         146.073               0               0                1
        181.508         25.5757         107.819               0               0                1
        86.6552               0         44.6349               0               0                1
         151.85         37.9686          8.4507               0               0                1
        178.602         19.4672         154.265               0               0                1
        97.8835               0         66.0729               0               0                1
        214.941               0         173.915               0               0                1
        233.716         19.4616         208.882               0               0                1
        1000.87         21.9374          175.29         799.631               0                1
        318.832         17.4634         296.916               0               0                1
        440.205         22.3527         415.998               0               0                1
        165.359         37.8829         47.4377               0               0                1
        174.193               0         151.273               0               0                1
         1518.9         14.8566         185.828               0               0                1
        118.042         27.5696         85.1697               0               0                1
        1402.01               0          208.49               0               0                1
        491.723         11.2886         321.344         156.976               0                1
          555.6               0         66.5749               0               0                1
        394.762         77.3608         80.7549               0               0                1
        1759.13               0         261.588               0               0                1
        157.149         24.1912         117.205               0               0                1
        1322.92               0         170.831         20.0121               0                1
        215.273         17.9715         194.167               0               0                1
        373.072         10.2446         358.339               0               0                1
        104.147               0         77.6737               0               0                1
        1384.35         37.3552         63.7607         821.881               0                1
        147.266         22.1889         109.577               0               0                1
        199.175         22.6091         169.848               0               0                1
        500.588         12.2999         267.371         38.3523               0                1
        95.8299               0         45.3679               0               0                1
        320.654         34.7622         226.569               0               0                1
         710.38         8.63791         348.966         18.6467               0                1
        388.804         19.8429         356.469               0               0                1
        131.796               0         108.539               0               0                1
        455.478               0         378.328               0               0                1
        2096.52         12.9441         179.911         1548.89               0                1
          366.2         13.5759         331.423               0               0                1
        233.529               0         194.467               0               0                1
        256.677               0         239.069               0               0                1
        206.283         17.1458         179.586               0               0                1
        334.425         22.6699             308               0               0                1
        233.466         13.1909         205.586               0               0                1
        938.436         9.66447          289.69         636.514               0                1
        614.321               0         184.245         412.448               0                1
        304.008          24.795         276.481               0               0                1
         105.75               0         80.4304               0               0                1
         277.58         20.4921         254.504               0               0                1
        1218.81         27.3283         212.827         68.8686               0                1
        1302.94         9.20415         133.146         401.305               0                1
        234.076         16.1353         214.959               0               0                1
        250.985               0         234.033               0               0                1
        168.267               0         51.2256               0               0                1
        474.618               0         464.311               0               0                1
        281.519         12.9099          262.81               0               0                1
        143.954               0          117.83               0               0                1
        318.455          21.581         268.184               0               0                1
        349.456         18.9001         244.835               0               0                1
        830.735         14.3981          317.28          215.53               0                1
        2070.47         7.72383         180.491         783.606               0                1
        242.937         22.8834         203.727               0               0                1
        205.949         14.8351         185.189               0               0                1
        492.489               0         51.6668               0               0                1
        775.842               0         216.409         441.349               0                1
        167.871         82.6455         77.0139               0               0                1
        91.8168               0         58.8766               0               0                1
        982.458               0         555.922         331.386               0                1
        317.685         9.86496         302.483               0               0                1
        672.058               0         662.085               0               0                1
        174.254         23.4651         140.569               0               0                1
          361.2               0          343.91               0               0                1
        262.581         14.8715         245.243               0               0                1
         272.88         16.6024          252.05               0               0                1
        144.728         23.2876         114.933               0               0                1
        195.229         19.3268         164.358               0               0                1
        450.418         9.91024         433.722               0               0                1
        332.596               0         321.874               0               0                1
        85.0752               0         11.6132               0               0                1
        244.907         24.7871         184.768               0               0                1
