         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        715.097         11.7855         619.696         81.2421               0                1
        173.682         36.0489         122.415               0               0                1
        381.186         12.9707         298.114               0               0                1
        367.477         17.9317         346.038               0               0                1
        973.525         9.19971         160.758         800.478               0                1
        219.146         17.6192         195.594               0               0                1
        282.195          21.033         252.002               0               0                1
        221.858         27.5481         189.945               0               0                1
        91.9191               0         5.57993               0               0                1
        324.528               0         3.51498               0               0                1
        615.758               0         167.114         318.834               0                1
        364.341         10.5018         334.749               0               0                1
        157.062         27.7983         125.027               0               0                1
        227.045         22.9391         32.7167               0               0                1
        261.686         30.0078         228.204               0               0                1
        568.993         11.9104         554.101               0               0                1
        1125.85               0         121.896         985.482               0                1
        199.081               0         90.5525               0               0                1
         230.89          15.366         166.274               0               0                1
         572.17         11.8496          74.802               0               0                1
        138.419               0         68.3098               0               0                1
        150.625               0         19.5371               0               0                1
        189.973         16.4973         164.517               0               0                1
        116.949               0         81.7955               0               0                1
        110.507               0          89.189               0               0                1
        177.085               0         165.671               0               0                1
          633.4               0         488.879         133.822               0                1
        295.582               0         47.4468               0               0                1
        379.976         26.2527         350.295               0               0                1
        108.598               0         88.0945               0               0                1
        195.599          32.803         24.0315               0               0                1
        217.087         33.9963         128.995               0               0                1
        196.756          22.054         164.658               0               0                1
        728.227         12.5953         222.003         80.6459               0                1
        127.301               0         96.9017               0               0                1
        257.946         29.7262         167.541               0               0                1
        152.677               0         136.413               0               0                1
          233.5               0         47.7668               0               0                1
        137.509               0         72.2754               0               0                1
        76.7497               0          40.197               0               0                1
        537.678         34.9802         191.363               0               0                1
        318.488         25.3795         291.632               0               0                1
        110.865         35.2948         70.7095               0               0                1
        108.665               0         56.1552               0               0                1
        139.169         35.1885         97.2648               0               0                1
         127.98         43.5963         70.9236               0               0                1
        123.927               0          87.201               0               0                1
         268.54               0         255.735               0               0                1
        934.713         8.37562         291.117         194.815               0                1
        950.297         14.1451         196.117         738.231               0                1
         439.21         18.6196         202.239               0               0                1
        528.885         11.3086         46.6762         14.3637               0                1
        145.513         85.0654         55.4024               0               0                1
        484.904          11.263         200.626               0               0                1
        230.101         31.3167         194.249               0               0                1
        228.442               0         216.008               0               0                1
        2003.53          10.628          188.22         1469.35               0                1
        484.958         61.1574         88.3122               0               0                1
        243.791         26.1889         212.696               0               0                1
        1443.45               0         252.668         1174.63               0                1
        273.728         28.3678         241.138               0               0                1
        631.558         16.7036         413.734               0               0                1
        333.589         14.7403         302.875               0               0                1
        304.504         14.8024         287.472               0               0                1
        290.009               0         275.686               0               0                1
        543.731               0         66.0473         80.3027               0                1
        291.223         15.8304         272.278               0               0                1
        215.247         24.3053         145.739               0               0                1
        300.843         17.6633         280.459               0               0                1
        163.694         21.1261         138.647               0               0                1
        536.269               0         528.183               0               0                1
        208.881               0         165.382               0               0                1
        147.556         63.4052         24.2643               0               0                1
        1375.22               0         214.154         388.927               0                1
        95.8956               0         61.0445               0               0                1
        233.287               0         209.409               0               0                1
        1318.87               0         166.592          1140.1               0                1
        157.194               0          136.38               0               0                1
        189.775         18.5244         167.717               0               0                1
        511.786         36.0996         140.925               0               0                1
        224.941         26.0973         189.466               0               0                1
         108.92               0         64.0769               0               0                1
        174.777         37.6419         92.5754               0               0                1
        220.219               0         202.917               0               0                1
        1494.77               0         148.203         444.565               0                1
        382.128         18.4145         252.405               0               0                1
        435.119         15.5243         121.984               0               0                1
        449.087         6.66068          437.86               0               0                1
        334.105               0          186.76               0               0                1
        314.674         35.6686         276.626               0               0                1
        126.862         53.6703         27.2957               0               0                1
        277.744         15.9197         218.251               0               0                1
        404.399         32.8476         91.2966               0               0                1
        263.459         10.7038         248.568               0               0                1
        132.035          41.069         71.7972               0               0                1
         469.62               0         462.105               0               0                1
        234.416         29.9369         61.5961               0               0                1
        2328.28         8.01215         143.044         2171.05               0                1
        224.464         20.1368         198.954               0               0                1
        101.742               0         51.6634               0               0                1
         214.94               0         185.924               0               0                1
        1311.46               0         201.211         1101.68               0                1
        397.338         16.5043         378.459               0               0                1
        484.033         13.5161         467.509               0               0                1
        73.4368               0          8.4803               0               0                1
        180.876          39.524         64.9881               0               0                1
        227.382               0         214.041               0               0                1
        724.414         9.23588         272.747         42.8337               0                1
        218.297         30.3843         184.697               0               0                1
          278.6         28.3673         225.191               0               0                1
         522.14         21.0594         361.927               0               0                1
        66.6959               0         45.3307               0               0                1
        240.767         18.7146         197.776               0               0                1
        682.222               0         407.324               0               0                1
        269.527         28.7328         219.305               0               0                1
        150.259               0         126.576               0               0                1
        244.502         29.7442         179.469               0               0                1
        304.453               0         73.2848               0               0                1
        991.204         27.8343          32.657         133.697               0                1
        507.813         22.2636         56.6532               0               0                1
        368.839         15.5622          350.29               0               0                1
        177.462          47.836         126.825               0               0                1
        314.482               0         207.037               0               0                1
        829.781         8.82825         457.143         35.2905               0                1
        1066.48         10.0107         152.208         901.847               0                1
        311.693         21.7473         286.045               0               0                1
         239.81               0         229.312               0               0                1
        260.429               0         242.346               0               0                1
        1176.81          9.6084         159.025         749.127               0                1
        123.748               0         84.9739               0               0                1
         545.24               0         534.283               0               0                1
        297.102         94.9302         199.206               0               0                1
        250.015         14.1995         231.357               0               0                1
        130.743               0         44.4721               0               0                1
        1269.13         7.27854         168.067         314.464               0                1
        295.216         23.5154         50.4249               0               0                1
        155.989               0         135.311               0               0                1
        211.247         22.2136         186.257               0               0                1
        240.255         22.0777         212.205               0               0                1
        108.708         49.8428         31.9195               0               0                1
        94.1938               0         28.2834               0               0                1
        2523.58            8.59         177.576         163.895               0                1
        157.953         24.8586         126.109               0               0                1
        456.713          16.406         437.444               0               0                1
        477.956         9.76554         463.581               0               0                1
        162.358         20.5793         133.406               0               0                1
        108.755               0         34.6254               0               0                1
        101.295               0         10.3898               0               0                1
        1138.34               0          149.75         950.225               0                1
        279.485         8.50625         267.498               0               0                1
        123.899         36.0433         74.6978               0               0                1
        206.346         19.6438         181.914               0               0                1
        526.931         54.2723         470.128               0               0                1
        271.527               0          254.96               0               0                1
        152.352         26.4014         122.462               0               0                1
        547.319         16.0309         476.448         50.6171               0                1
        1186.34         15.4309         136.654         994.772               0                1
        107.053               0         27.8271               0               0                1
        912.176         19.1211         241.624          251.23               0                1
        173.547         37.1868         108.066               0               0                1
        1299.35         15.1902          191.19          1090.6               0                1
        396.881               0         223.909               0               0                1
        487.311         15.3029         468.766               0               0                1
        312.776               0         300.479               0               0                1
        97.6264               0         72.8742               0               0                1
        152.972               0         126.104               0               0                1
        775.396         151.581         436.916               0               0                1
        977.396               0         163.565         806.521               0                1
        168.013         30.0779         16.1235               0               0                1
        1957.26         8.95876         344.058         1602.11               0                1
        115.195         22.9721         87.0873               0               0                1
        162.961         110.627         44.2318               0               0                1
        326.616          16.656         307.569               0               0                1
        179.669         29.3297         143.633               0               0                1
        313.483         11.9998         297.377               0               0                1
        723.885               0         713.904               0               0                1
        240.397               0         107.383               0               0                1
        573.979               0         428.604         136.192               0                1
        159.145               0         131.145               0               0                1
        479.206               0         298.694        0.854725               0                1
        213.469               0         193.243               0               0                1
        555.436         9.23158         137.751               0               0                1
        384.587         12.6494         369.571               0               0                1
        143.167               0         126.983               0               0                1
        164.727               0         62.0153               0               0                1
        1243.73         9.38048         216.801         143.022               0                1
        87.6161               0         38.2666               0               0                1
        437.837         15.3049         419.413               0               0                1
        195.594               0         52.7154               0               0                1
        113.476               0         40.6259               0               0                1
        190.249         73.4343         18.6456               0               0                1
        1371.55         11.4597         407.869          866.52               0                1
        1736.33         6.61035         198.356         1115.23               0                1
        230.404         20.0466         59.7251               0               0                1
        290.872         13.9985         272.535               0               0                1
        252.243          29.224         46.3463               0               0                1
        794.526         48.0833         21.7667               0               0                1
        506.103               0         61.6275               0               0                1
        346.996         36.8625         245.824               0               0                1
        874.282         16.5024           710.2         143.945               0                1
        191.627         88.5315          100.43               0               0                1
        1101.34         10.9568         170.132         493.857               0                1
        146.327         30.0811         109.445               0               0                1
        199.239         22.6554         170.978               0               0                1
        306.873         24.5266         277.063               0               0                1
        176.845         33.8227          120.94               0               0                1
        354.834               0          11.692         1.26642               0                1
        882.733         20.2637         397.766               0               0                1
        1112.37         10.2394         138.722         488.199               0                1
        252.307         16.7325          233.99               0               0                1
        496.834               0         164.159         23.7961               0                1
        217.671         47.6671          159.11               0               0                1
        207.865               0         188.908               0               0                1
        220.062               0         184.301               0               0                1
        146.352               0          46.464               0               0                1
        198.499          116.47         54.2904               0               0                1
         331.02         12.6788         313.485               0               0                1
         540.69         22.2856         515.141               0               0                1
        259.787         26.9393         121.597               0               0                1
        279.136               0          267.27               0               0                1
        499.697         10.4785         229.434               0               0                1
        434.296         15.6768         416.471               0               0                1
        935.594         11.8895         403.937         488.345               0                1
        194.392               0         173.778               0               0                1
        951.555          9.7823         19.9775               0               0                1
        124.701               0         95.5826               0               0                1
        1530.56         8.30737         146.239               0               0                1
        182.781         41.0363         39.0003               0               0                1
        350.277         20.7969         250.585               0               0                1
        368.136         21.9629         330.377               0               0                1
        386.501         40.1549          185.97               0               0                1
        2596.42         8.90898         176.272         2408.48               0                1
        493.835          13.176         253.734          224.81               0                1
        160.442               0         133.997               0               0                1
        160.305         32.8495         123.881               0               0                1
        115.833         34.0458         72.1027               0               0                1
        147.123         29.6796         103.851               0               0                1
        202.662         25.8197         42.5741               0               0                1
        126.171         33.7818         89.1096               0               0                1
        112.853               0        0.378321               0               0                1
        523.171         13.5444         244.816         26.1098               0                1
        201.404         21.0856          36.507               0               0                1
        203.133         21.8164         175.338               0               0                1
        140.312         41.4779         88.4149               0               0                1
        1067.75          11.768         190.393         864.089               0                1
        253.267         9.95991         240.779               0               0                1
        112.607          39.258         60.3644               0               0                1
        1179.96         10.5027         215.397               0               0                1
        732.838         65.7588         43.1509               0               0                1
        824.843         9.65553         374.229               0               0                1
        188.859         23.5999          154.93               0               0                1
        490.953         16.7639         68.5602         16.2029               0                1
        142.707               0         120.758               0               0                1
        335.031         28.0954         304.008               0               0                1
        194.195         88.6921         99.4088               0               0                1
        532.333         13.9187         514.207               0               0                1
        176.758         25.7103         146.563               0               0                1
        1317.48         8.12305         168.079         939.899               0                1
        459.968         7.73187         447.068               0               0                1
        1317.25               0         290.631         675.185               0                1
        119.556         35.2133         76.1515               0               0                1
        163.442               0         28.3872               0               0                1
        621.801         13.1308         501.283          104.09               0                1
        303.475         12.1113         287.141               0               0                1
        179.971               0         100.705               0               0                1
        377.651         15.4244         358.758               0               0                1
        200.401         22.2155         173.448               0               0                1
        139.265               0         112.731               0               0                1
        954.143         10.2838         306.392         635.752               0                1
        639.576         24.0815         212.461         214.405               0                1
        314.342         17.6389         292.863               0               0                1
        97.5967         40.8051         46.4969               0               0                1
        483.564         12.4277         463.058               0               0                1
        197.728               0         178.478               0               0                1
        456.589         15.3656          438.16               0               0                1
        348.556               0         336.154               0               0                1
        2220.76         18.3002          188.56         2010.46               0                1
        211.346          21.309         27.7157               0               0                1
        473.409         13.5444         455.658               0               0                1
        128.507         30.8493         90.6681               0               0                1
        147.767         30.9926         102.048               0               0                1
        127.473               0         78.8343               0               0                1
        177.312         27.0428         133.866               0               0                1
        261.634         14.5829         160.703               0               0                1
        165.827         37.9146          119.71               0               0                1
        808.805         12.4768         752.917         38.6912               0                1
        206.789         19.2812          181.53               0               0                1
        296.141               0         287.038               0               0                1
        152.856         39.3518         103.937               0               0                1
        289.576         11.9866         272.081               0               0                1
        101.757               0         72.3714               0               0                1
        190.089               0         174.178               0               0                1
        123.958               0         104.322               0               0                1
        364.175         20.3813         339.795               0               0                1
        297.574         58.9406         25.8527               0               0                1
        525.906         16.7159           346.4         37.3241               0                1
        2388.05         46.0559         351.824          1612.6               0                1
        185.336         84.9069         93.0747               0               0                1
        461.866         9.73922         388.011         63.0103               0                1
        748.458         11.5303         370.546               0               0                1
        142.546         47.7321         91.1695               0               0                1
        1849.42         15.9878         171.233         1661.35               0                1
        111.647               0         68.6439               0               0                1
        256.043               0         243.498               0               0                1
        183.083         39.4992         130.114               0               0                1
        376.722         11.9195         269.383               0               0                1
        1829.17               0         306.532         1235.99               0                1
        403.373         18.7789         379.867               0               0                1
        263.979         24.1203         220.632               0               0                1
        233.298         60.5556          66.112               0               0                1
         261.46         25.9794         160.492               0               0                1
        1208.41         33.5762         293.898               0               0                1
        88.0658               0         4.41504               0               0                1
          121.7         78.8945         30.8605               0               0                1
        644.056         12.3178         627.686               0               0                1
        151.294               0         129.461               0               0                1
        258.479         19.4506         170.678               0               0                1
