         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF 
        201.185               0         185.878               0               0                1
        162.452               0         135.901               0               0                1
        153.096               0         135.354               0               0                1
        313.724         23.8662         247.669               0               0                1
        99.4066               0         73.0317               0               0                1
        250.772         41.4145         205.953               0               0                1
        130.788               0         15.4222               0               0                1
        542.042         7.49556         531.297               0               0                1
        128.277               0         108.697               0               0                1
        290.822               0         79.5674         45.6874               0                1
        139.778         44.6317         87.6982               0               0                1
        156.681               0         46.6418               0               0                1
        110.782               0         89.0804               0               0                1
        324.282         16.4473         299.045               0               0                1
         383.13         43.3611         121.577               0               0                1
        128.562               0         86.0163               0               0                1
        177.574         35.7771          1.5757               0               0                1
        167.949         46.4093         91.2839               0               0                1
        376.286           7.666         364.918               0               0                1
        122.045               0         54.3777               0               0                1
        442.107         37.4361         401.933               0               0                1
        226.078         15.5317         199.603               0               0                1
        279.312         16.5532         258.233               0               0                1
        184.038         39.2618         107.453               0               0                1
        130.177         66.3605         56.6369               0               0                1
        176.825         26.8869         143.526               0               0                1
        347.061         14.7774         328.457               0               0                1
        459.731         12.4465         444.454               0               0                1
        251.848         13.3812         234.837               0               0                1
        192.352         31.3371         9.86065               0               0                1
        215.129         37.3871          173.75               0               0                1
        466.132         13.9418         449.342               0               0                1
        431.647               0         422.825               0               0                1
        387.096               0         31.9085               0               0                1
        278.485               0         96.4857               0               0                1
        196.573         19.2847         169.759               0               0                1
        309.281         12.5059          61.955         7.60198               0                1
         159.33               0         128.371               0               0                1
        252.037         19.5505         228.417               0               0                1
        355.017         27.1112         325.815               0               0                1
        328.146         17.3184         307.006               0               0                1
        483.579         12.7197         467.911               0               0                1
        434.493               0         426.704               0               0                1
        267.146         15.9663         235.034               0               0                1
        342.129         15.8287         314.932               0               0                1
        266.423         18.3682         29.3448               0               0                1
        129.016         28.9694         37.6552               0               0                1
        77.7049               0         38.8146               0               0                1
         475.23         18.8736         169.573               0               0                1
        127.998         44.6534         76.4386               0               0                1
        505.078         15.4527         485.906               0               0                1
        461.123          18.731         398.432               0               0                1
        197.261         113.279         43.2944               0               0                1
        311.094               0           300.5               0               0                1
        177.976         59.4939         109.299               0               0                1
        352.055         17.7676         329.487               0               0                1
        183.722         51.8886         67.7113               0               0                1
        178.744         26.4013         144.525               0               0                1
