         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        235.937           15.52         216.389               0               0                1          8.70395
        126.838         30.5041         71.8105               0               0                1          19.1959
        338.014         16.4521         281.303               0               0                1          16.4581
        353.762         16.1124         33.7963               0               0                1         0.804005
        354.993         28.0669         322.395               0               0                1          9.03846
        1661.85         7.07333         297.819         1236.11               0                1          12.5964
        260.375          13.227         128.249               0               0                1          25.1702
        654.726         9.66901         248.506               0               0                1          13.0065
        156.077         27.0493         108.855               0               0                1          31.4852
        1267.84         8.53275         212.512               0               0                1          11.5166
        1398.95         24.3369         174.555         1197.93               0                1          12.8003
        133.852         31.3355         69.4431               0               0                1          23.7576
        339.702         32.4847         303.688               0               0                1          12.8205
        232.854         19.7958         177.057               0               0                1          24.0004
        324.078         14.3179         288.625               0               0                1          15.2732
        209.279         19.8147         184.961               0               0                1          21.7792
        616.931         12.6809         601.856               0               0                1          5.58466
        345.381         15.1091         180.109               0               0                1          10.6635
        224.468          14.471           186.8               0               0                1          15.6962
        271.135         19.7487         85.3868               0               0                1          15.8419
          148.7         14.8136         121.238               0               0                1          23.7333
        547.027         44.3848         482.574               0               0                1          20.0185
        1715.63         8.97546         486.152         1111.07               0                1          18.0849
        223.752         24.2814         132.654               0               0                1          18.1585
        497.492         12.7539          296.24               0               0                1          30.2103
        183.181         20.4033         57.8189               0               0                1          18.2217
        686.936         13.0159         168.785         498.304               0                1          14.8467
        114.153         51.8029         3.73133               0               0                1          18.7781
        188.733         32.2205         146.121               0               0                1          18.5753
        1137.12         9.96461         304.976         721.973               0                1          7.69019
        1354.49         37.8041         195.503         1118.83               0                1          10.0023
        254.986         17.4359         143.774               0               0                1          9.30806
        440.588         11.7897         244.682               0               0                1          7.67987
        208.805          9.8182         187.209               0               0                1          25.6786
        1229.12         4.83203         238.133               0               0                1          8.94261
        627.951         17.3048         261.255         342.361               0                1          20.6759
        352.181         11.1013         335.606               0               0                1          15.7404
        1157.71               0         19.1839               0               0                1          7.74725
        341.747         12.6075         47.6718               0               0                1          17.6369
        112.767         32.3902         34.4473               0               0                1          16.0291
        999.201         12.8489         157.767               0               0                1          14.1568
        180.731         16.9878         151.008               0               0                1          6.64897
         618.92         17.4912           281.3               0               0                1          16.2089
        286.912         10.1968         273.691               0               0                1          19.1206
        163.192          25.974         131.684               0               0                1          18.2507
        452.189              15         418.342               0               0                1          6.32616
        985.328         9.93978         281.256         692.467               0                1          3.63964
        646.965         10.0631         84.8745         486.679               0                1          9.55851
        1691.75          19.011         220.255         1448.52               0                1          13.2845
        579.614         16.0907         134.601               0               0                1          15.2051
        167.494         18.5984         140.274               0               0                1          25.2319
        147.341         29.3247           47.12               0               0                1          6.20009
        523.581         12.4061         231.953               0               0                1          12.0621
        260.875         13.7364          233.28               0               0                1           19.119
         403.35         15.5416          265.81               0               0                1          16.1828
        236.943         19.9128         211.854               0               0                1          21.9755
        1339.91         9.49148         774.261               0               0                1          4.37824
        242.827         10.4097         194.472               0               0                1          18.0613
        491.783         5.90004         452.446               0               0                1          9.66136
        269.814         16.0965         247.957               0               0                1          3.94439
        397.142         13.1262         157.003               0               0                1          4.12113
        354.789         12.7397         284.254               0               0                1          26.0932
        114.601         38.1946         55.7515               0               0                1          6.98131
        330.599         11.8033         137.583               0               0                1          18.3747
        173.643         105.451          30.232               0               0                1          7.17355
        423.699               0         364.476               0               0                1          15.9445
        255.358         22.9944         17.5717               0               0                1          27.3547
        246.578         13.9262         103.656               0               0                1           16.333
         642.08          15.017         208.568               0               0                1          28.0398
        202.034         19.6404          176.72               0               0                1           7.3949
        188.724         30.5157         150.519               0               0                1          18.2311
        1955.57               0          56.875               0               0                0          102.764
        373.884         14.4777           352.3               0               0                1           15.222
        542.149         8.59582         141.175               0               0                1           8.8861
        115.386         25.3987         76.0123               0               0                1          13.0825
         129.97         46.8772         54.6253               0               0                1          32.7963
        110.841         23.1097         36.8972               0               0                1          22.9632
        728.358         19.4659         201.522         504.386               0                1          13.9462
        625.839         7.97382          303.93               0               0                1          22.8366
         504.44         41.7003         179.279               0               0                1          16.6611
        210.448         11.8285         192.874               0               0                1          16.2177
        123.413         34.7119         58.8115               0               0                1          21.4759
        301.777         16.9892         109.586               0               0                1          26.4648
        155.127         24.7402         75.0261               0               0                1          7.95284
        621.849         11.9332         379.471               0               0                1          12.0939
        161.705          74.656         38.5502               0               0                1          40.4558
        217.933         19.5599         66.0265               0               0                1          18.2454
        795.682         9.77759         270.027               0               0                1          8.40197
        408.528         10.2975         384.725               0               0                1          6.06268
