         E0,keV         dE,det1         dE,det2         dE,det3         dE,det4              CF          ang_z  
        241.114         28.7937               0               0               0                1          27.0845
        80.0822         72.9082               0               0               0                1          29.8868
        162.147         33.9794               0               0               0                1          20.6308
        371.583         32.4924               0               0               0                1          15.6093
        477.034         96.6372               0               0               0                1          21.2486
        156.307          17.358         119.924               0               0                1          25.3852
        111.476         29.5418               0               0               0                1          9.17513
        193.456         51.0907               0               0               0                1          22.0155
        332.023         11.5208               0               0               0                1          4.16064
        188.084         34.0164               0               0               0                1          18.1095
        207.784         56.3172               0               0               0                1          21.4474
        396.075         14.9946               0               0               0                1          23.2795
        216.982         39.8133               0               0               0                1          13.8791
        97.4518         84.5274               0               0               0                1          14.0637
        300.006         15.6267               0               0               0                1          36.9461
        129.005         122.754               0               0               0                1           8.2897
        165.991         83.1786               0               0               0                1          20.9721
        175.038         32.0549               0               0               0                1          24.9654
        455.916         77.1834               0               0               0                1          12.4448
        125.952         18.6234               0               0               0                1          31.7822
        95.9308         28.1681               0               0               0                1          27.9475
        329.655           8.889               0               0               0                1          18.3679
        128.347         27.8077               0               0               0                1          12.9033
        92.3161         18.4657               0               0               0                1          33.5804
        229.079          60.956               0               0               0                1          17.4993
        705.029         6.38437               0               0               0                1          10.6287
        142.792         117.798               0               0               0                1          37.2989
         315.79         42.3058               0               0               0                1          32.3437
        92.2592         83.3239               0               0               0                1          24.7036
          200.9         18.9437               0               0               0                1           66.014
        173.135         12.2068               0               0               0                1          6.15577
        201.719         53.2132               0               0               0                1          20.4098
        132.991         56.9574         35.0557               0               0                1          15.1793
        104.312         97.6902               0               0               0                1          1.52513
         171.94         50.4402               0               0               0                1          14.4583
        63.4041         51.8842               0               0               0                1          17.3533
        98.6002         65.2421               0               0               0                1          29.2902
        125.874         91.8566               0               0               0                1           19.743
        272.074         21.7935               0               0               0                1          10.0168
          288.3         15.1649               0               0               0                1          17.1383
        90.6944         35.0631               0               0               0                1          16.6977
        152.966         34.8958               0               0               0                1          1.59986
        97.4057         88.5387               0               0               0                1          10.1619
        168.785         19.3907               0               0               0                1          18.6842
        97.2334         59.2777               0               0               0                1          56.1939
        211.643         24.8564               0               0               0                1          25.7754
        284.757         7.94717               0               0               0                1          18.4618
        121.381         113.843               0               0               0                1          21.1436
        316.647         34.4554               0               0               0                1          29.1553
        211.901         13.9648         107.495               0               0                1          26.9433
        497.669         10.0917         163.911               0               0                1          21.3867
        415.238         20.8084               0               0               0                1          34.9289
        165.547         47.0632               0               0               0                1          14.8032
         278.86          103.27               0               0               0                1          46.8713
        70.0175         32.5162               0               0               0                1          9.21762
        177.597         116.118               0               0               0                1          48.1145
        2283.38         20.5841               0               0               0                1           21.804
        185.192         35.4612               0               0               0                1          23.6057
        85.1684         76.7739               0               0               0                1          18.4202
        155.809          25.279               0               0               0                1          16.4861
        103.812         38.8299         19.7748               0               0                1          19.1306
        64.3419         48.0976               0               0               0                1          18.0188
        191.135          30.999               0               0               0                1          11.4789
        215.149         21.2564               0               0               0                1          6.67704
        393.291         10.6193         325.959               0               0                1          3.72205
        214.483         63.3866               0               0               0                1          3.37068
        138.672         52.6232               0               0               0                1          35.8843
        89.0439         81.6452               0               0               0                1           18.197
        147.099         37.1034         100.281               0               0                1          24.3198
        88.0522         46.7952               0               0               0                1          28.0106
        607.931         11.3537               0               0               0                1           23.147
        187.351         16.6349               0               0               0                1          15.9833
        237.025         19.0566               0               0               0                1          33.3208
        359.803          27.488               0               0               0                1          22.5584
        272.428         25.9845               0               0               0                1          12.9061
        239.694          12.778               0               0               0                1          23.2463
        295.586         12.0564               0               0               0                1          17.1927
        1353.52         12.9624               0               0               0                1          24.1816
        248.265         62.2486               0               0               0                1          25.0204
        138.405         66.6013               0               0               0                1          28.9668
        406.344          11.514         361.362               0               0                1          11.3301
        147.919         35.8698               0               0               0                1          15.3168
        289.687         11.1261         270.666               0               0                1          18.9367
        150.047         68.2066               0               0               0                1          15.6881
        304.988         34.2408               0               0               0                1          30.6556
        286.263         22.3526               0               0               0                1          20.4501
        64.0522         42.7175               0               0               0                1          13.3163
        227.367         14.2467          196.13               0               0                1          17.1836
        323.427         15.7993               0               0               0                1          17.7835
        304.034         18.1646         281.939               0               0                1          7.38535
        873.703         10.0518               0               0               0                1          12.0249
        80.8992         72.2019               0               0               0                1          5.41268
        295.781         17.9438               0               0               0                1           55.921
        246.434         26.7232               0               0               0                1           10.463
         351.56         123.403               0               0               0                1          27.0847
         317.86         14.7427               0               0               0                1          11.0772
        94.7334         86.7345               0               0               0                1          23.5824
        132.623         66.6807               0               0               0                1          24.7634
        223.971         15.2704               0               0               0                1          15.9952
        129.604         18.5692               0               0               0                1          23.8947
        327.565          26.114               0               0               0                1          11.7689
        432.595         70.8068               0               0               0                1          37.9562
        345.377         32.4107               0               0               0                1          18.3528
        220.153         19.4013         185.289               0               0                1          15.1661
        192.876         16.4851         172.832               0               0                1           26.071
        92.2195         59.5673               0               0               0                1          16.2561
        428.595          20.996               0               0               0                1           28.135
        391.814         10.9943               0               0               0                1          12.9271
        164.446         25.4151               0               0               0                1          2.56259
        158.623         25.4059               0               0               0                1           6.7803
        524.475         14.2633         432.326               0               0                1          5.39297
        216.657         21.0125               0               0               0                1          19.9551
        72.5565         55.6415               0               0               0                1          23.1369
        93.4601         81.6975               0               0               0                1          38.4529
         158.61         19.9256               0               0               0                1          17.5099
        185.446         179.083               0               0               0                1           21.159
        302.423         120.512               0               0               0                1           38.812
        187.613         65.5197               0               0               0                1           14.963
        111.407         27.5906               0               0               0                1          55.0231
        182.372         139.903               0               0               0                1          4.36425
        135.503         107.649               0               0               0                1          12.9031
        135.606         21.9555               0               0               0                1          6.57075
        229.077         20.1495               0               0               0                1          22.4639
        283.211         27.4314               0               0               0                1          17.3855
        242.332         21.1222               0               0               0                1          80.8066
        186.312         19.7246               0               0               0                1          19.1617
        282.365         52.7158               0               0               0                1          18.6547
        110.261         104.596               0               0               0                1          20.9494
        185.015         97.6968               0               0               0                1          22.5437
        759.333         8.46057               0               0               0                1          5.35844
        182.385          35.855               0               0               0                1          4.11057
        115.611         89.7561               0               0               0                1           16.906
        344.286          12.121               0               0               0                1          15.2696
        222.645         19.0009               0               0               0                1          9.79953
